County,Election Date,Election Name,Election ID,Poll Place Name,Poll Place ID
COLLIN,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,BOWMAN MIDDLE SCHOOL-CAFETERIA,91549
COLLIN,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,CHRIST THE SERVANT LUTHERAN CHURCH-FELLOWSHIP HALL,91551
COLLIN,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,HAGGARD LIBRARY-PROGRAM ROOM,91564
COLLIN,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,CLARK HIGH SCHOOL-100W,91552
COLLIN,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,DOWELL MIDDLE SCHOOL-HALLWAY NEAR GYMNASIUM,91553
COLLIN,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,TERRY POPE ADMIISTRATION BUILDING-BOARD ROOM,91593
COLLIN,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,FARMERSVILLE CITY HALL-COUNCIL CHAMBERS,91557
COLLIN,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,FIRST BAPTIST CHURCH-BRANCH-FELLOWSHIP HALL,91558
COLLIN,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,"METHODIST RICHARDSON MEDICAL CENTER-CONFERENCE ROOM A, 1ST FLOOR",91577
COLLIN,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,FOWLER MIDDLE SCHOOL-NORTH GYM,91559
COLLIN,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,FRISCO FIRE STATION #8-TRAINING ROOM,91560
COLLIN,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,FRISCO SENIOR CENTER-GAME ROOM,91561
COLLIN,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,MCKINNEY FIRE STATION #7-COMMUNITY ROOM,91573
COLLIN,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,PARR LIBRARY-PROGRAM ROOM,91581
COLLIN,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,HARRINGTON LIBRARY-THELMA RICE SPROLES PROGRAM ROOM,91565
COLLIN,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,HUNT MIDDLE SCHOOL-AUX GYM,91566
COLLIN,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,ISLAMIC ASSOCIATION OF COLLIN COUNTY-GYMNASIUM,91567
COLLIN,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,LAVON CITY HALL-COMMUNITY CENTER,91568
COLLIN,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,LOWRY CROSSING CITY HALL-COUNCIL CHAMBERS,91571
COLLIN,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,LUCAS COMMUNITY CENTER-COMMUNITY ROOM,91572
COLLIN,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,MCKINNEY SENIOR RECREATION CENTER-MEETING ROOM,91575
COLLIN,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,"MELISSA CITY HALL-MUNICIPAL COURT ROOM, 1ST FLOOR",91576
COLLIN,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,MILLER ELEMENTARY SCHOOL-GYMNASIUM,91578
COLLIN,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,MURPHY COMMUNITY CENTER-GYMNASIUM,91579
COLLIN,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,PLANO ISD ADMINISTRATION CENTER-LOBBY,91582
COLLIN,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,PROSPER TOWN HALL-COMMUNITY ROOM,91584
COLLIN,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,RENNER-FRANKFORD LIBRARY-AUDITORIUM,91586
COLLIN,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,ROYSE CITY ISD MIKE MCKINNEY MAINT FACILITY-TRAINING ROOM,91587
COLLIN,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,SHEPTON HIGH SCHOOL-SMALL GYM,91589
COLLIN,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,SHILOH MISSIONARY BAPTIST CHURCH-YOUTH CHURCH,91590
COLLIN,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,STONEBRIDGE UNITED METHODIST CHURCH-ROBERTSON ACTIVITY CENTER,91591
COLLIN,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,TOM MUEHLENBECK RECREATION CENTER-GAME ROOM,91594
COLLIN,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,WESTON COMMUNITY CENTER-MAIN HALL,91595
COLLIN,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,WOODCREEK CHURCH-FELLOWSHIP HALL,91596
COLLIN,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,UTD CAMPUS- CALLIER CLINICAL RESEARCH CENTER-LOBBY,94553
COLLIN,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,CHRIST FELLOWSHIP-RM 143 W ENTRANCE,94617
COLLIN,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,BETHANY ELEMENTARY SCHOOL-GYMNASIUM,94549
COLLIN,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,CENTENNIAL HIGH SCHOOL-MULTI-PURPOSE ROOM,94551
COLLIN,3/3/2020,2020 MARCH 3RD DEMOCRATIC PRIMARY,44145,SOUTHFORK MOBILE HOME PARK-CLUBHOUSE,94552
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,FREEDOM CHURCH-LOBBY,97193
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,AMBER TERRACE ELEMENTARY-DEISD-LIBRARY,97242
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,MCCULLOCH INTERMEDIATE SCHOOL-SOUTH GYM-MAIN LIBRARY,97254
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,"NEW MOUNT ZION BAPTIST CHURCH-EDUCATIONAL BLDG, CHAPEL",92914
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,MOSS HAVEN ELEMENTARY SCHOOL-GYM,92915
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,MARGARET B HENDERSON ELEM SCHOOL-GYM,93889
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,VICKERY BAPTIST CHURCH-1A,92875
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,SOUTH OAK CLIFF HIGH SCHOOL-AUDITORIUM,94803
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,SPRING VALLEY ELEM SCHOOL-GYM,92929
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,MARTHA T REILLY ELEMENTARY SCH-AUDITORIUM,92940
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,SAN JACINTO ELEMENTARY SCHOOL-AUDITORIUM,92974
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,EDWARD TITCHE ELEMENTARY SCHOOL-AUDITORIUM,92976
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,LAKE HIGHLANDS HIGH SCHOOL-AUDITORIUM FOYER,93028
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,A E SIMS CEDAR HILL REC CENTER-TEXAS ROOM,93029
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,GOODBAR RECREATION CENTER-CRAFT ROOM,93037
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,TOLER ELEMENTARY SCHOOL-GYM,93159
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,THE MUSEUM OF BIBLICAL ART-LIBRARY,93160
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,WILMER COMMUNITY CENTER-MAIN ROOM,93181
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,IRVING FIRE STATION #8-FRONT BAY,93336
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,HORN HIGH SCHOOL-SENIOR SECTION,93351
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,NUEVA VIDA NEW LIFE ASSEMBLY CH-SANCTUARY,92977
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,SYLVIA MENDEZ (CREW) LEADERSHIP ACADEMY-AUDITORIUM,92978
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,NATHANIEL HAWTHORNE ELEM SCHOOL-AUDITORIUM,92979
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,J N ERVIN ELEMENTARY SCHOOL-AUDITORIUM FOYER,92994
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,BRADFIELD ELEMENTARY SCHOOL-GYM,93083
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,DESOTO EAST MIDDLE SCHOOL-GYM/BLCC,93136
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,LOVERS LANE UMC-WATSON HALL,93138
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,HOUSTON ELEMENTARY SCHOOL-LISD-LIBRARY,93162
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,HENRY LONGFELLOW MIDDLE SCHOOL-PORTABLE 40,93165
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,ST ANDREWS EPISCOPAL CHURCH-HUNSAKER HALL,93251
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,BLANTON ELEMENTARY SCHOOL-GYM,93262
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,MUSTANG PARK RECREATION CENTER-GYM,93347
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,BACK ELEMENTARY SCHOOL-GYM,93348
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,EVANGELIST TEMPLE CHURCH-CHURCH,92930
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,SKYLINE HIGH SCHOOL-AUDITORIUM FOYER,92973
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,MARK TWAIN VANGUARD-AUDITORIUM,92983
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,CLARA OLIVER ELEMENTARY SCHOOL-AUDITORIUM,92952
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,"BAYLES ELEMENTARY SCHOOL-COMPUTER LAB, RM 121",92967
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,H GRADY SPRUCE HIGH SCHOOL-AUDITORIUM,93011
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,KLEBERG RYLIE RECREATION CENTER-LARGE ROOM,93019
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,ZACK MOTLEY ELEM SCHOOL-PORTABLE 119,93041
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,LEE MCSHAN JUNIOR ELEM SCHOOL-MAIN LOBBY,92916
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,BEN MILAM ELEMENTARY SCHOOL-CAFETERIA,92920
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,THE FATHER'S CHURCH-YOUTH ROOM,92924
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,REINHARDT ELEMENTARY SCHOOL-AUDITORIUM,92956
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,JC RUGEL ELEMENTARY SCHOOL-CAFETERIA,93047
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,DUNCANVILLE'S FIRST BAPTIST CHUR-FELLOWSHIP HALL,93048
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,"WEST MESQUITE HIGH SCHOOL-FRONT FOYER, RIGHT SIDE",93051
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,ARISE CHURCH-LEGACY HALL,93053
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,AUSTIN ACADEMY-GYM,93085
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,KIMBERLIN ACADEMY-LIBRARY 202,93088
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,SOUTHGATE ELEMENTARY SCHOOL-FOYER,93099
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,O'BANION MIDDLE SCHOOL-PRACTICE GYM,93102
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,CLASSICAL CENTER AT VIAL ELEM SCHOOL-GYM,93105
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,"JOHN J PERSHING ELEMENTARY SCH-AUDITORIUM, RM 136",93124
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,FAITH BIBLE CHURCH-AUDITORIUM,93125
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,L G CIGARROA ELEM SCHOOL-AUDITORIUM,93126
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,RUBY YOUNG ELEMENTARY SCHOOL-GYM,93128
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,CASA VIEW ELEMENTARY SCHOOL-AUDITORIUM FOYER,92946
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,THE MEADOWS ELEMENTARY SCHOOL-GYM,93131
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,GENEVA HEIGHTS ELEMENTARY SCHOOL-AUDITORIUM FOYER,93175
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,HUTCHINS COMMUNITY CENTER-LOBBY,93182
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,REVERCHON RECREATION CENTER-GAME ROOM,93206
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,WALLACE ELEM SCHOOL-RISD-GYM,93209
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,HARRELL BUDD ELEMENTARY SCHOOL-GYM,93210
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,NORTHRICH ELEMENTARY SCHOOL-LIBRARY,93273
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,ARAPAHO CLASSICAL MAGNET SCHOOL-GYM,93274
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,DAVID G BURNETT ELEMENTARY SCH-AUDITORIUM,93277
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,BOUDE STOREY MIDDLE SCHOOL-MAIN LOBBY,93278
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,MULTIPLE CAREERS MAGNET CENTER-HALLWAY,92918
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,ALEX SANGER ELEMENTARY SCHOOL-AUDITORIUM,92957
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,ELISHA M PEASE ELEMENTARY SCHOOL-AUDITORIUM,92958
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,ADELLE TURNER ELEMENTARY SCHOOL-GYM,92963
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,COLONIAL BAPTIST CHURCH-HALLWAY,92970
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,W W SAMUELL HIGH SCHOOL-AUDITORIUM,92980
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,T G TERRY ELEMENTARY SCHOOL-AUDITORIUM,92984
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,PLEASANT GROVE LIBRARY-CLASSROOM A/B,92988
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,D A HULCY STEAM MIDDLE SCHOOL-1ST FLOOR ENTRANCE FOYER,93002
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,GOOD STREET BAPTIST CHURCH-SPIGNER WING,92941
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,SKYVIEW ELEMENTARY SCHOOL-GYM,92936
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,MERRIMAN PARK ELEMENTARY SCHOOL-CAFE,92942
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,GETHSEMANE MISSIONARY BAPTIST CH-FELLOWSHIP HALL,92945
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,CFNI STUDENT CENTER-MAIN LOBBY,92948
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,W H GASTON MIDDLE SCHOOL-AUDITORIUM FOYER,92959
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,LAKEWOOD BRANCH LIBRARY-AUDITORIUM,92964
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,OWENWOOD FARM & NEIGHBOR SPACE-SANCTUARY,92969
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,ANNIE WEBB BLANTON ELEM SCHOOL-AUDITORIUM,92975
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,YOUNG MEN'S LEADERSHIP ACADEMY-AUDITORIUM,92981
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,B H MACON ELEMENTARY SCHOOL-AUDITORIUM,92992
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,JOHN W CARPENTER ELEM SCHOOL-AUDITORIUM,92947
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,H I HOLLAND ELEM SCH @ LISBON-GYM,92953
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,FOUNTAIN OF LIVING WORD CHURCH-SANCTUARY ENTRANCE,92955
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,R L THORNTON ELEMENTARY SCHOOL-AUDITORIUM,92989
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,BOMLA A. MACEO SMITH-FOYER,92991
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,HIGHLAND HILLS UMC-FELLOWSHIP HALL,93013
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,EDWIN J KIEST ELEMENTARY SCHOOL-AUDITORIUM,93015
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,THURGOOD MARSHALL RECREATION CTR-LARGE ROOM,93024
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,SOLAR PREP SCHOOL FOR BOYS-AUDITORIUM,93025
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,GALLOWAY ELEMENTARY SCHOOL-FRONT FOYER,93050
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,HODGES ELEM SCHOOL-GYM,93119
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,CAILLET ELEMENTARY SCHOOL-AUDITORIUM,93183
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,PARKHILL JUNIOR HIGH SCHOOL-SMALL GYM,93184
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,BEXAR STREET BAPTIST CHURCH-FELLOWSHIP HALL,93211
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,THOMAS C MARSH MIDDLE SCHOOL-AUDITORIUM,93115
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,RICHARDSON HEIGHTS ELEM-GYM,93279
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,EISENHOWER ELEMENTARY SCHOOL-MUSIC RM,93297
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,CIMARRON RECREATION CENTER-GYM,93298
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,RONALD REAGAN MIDDLE SCHOOL-MAIN GYM,93301
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,SAM RAYBURN ELEMENTARY SCHOOL-GYM,93302
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,SPRINGPARK SPORTS CLUB-1ST FL BALLROOM,93303
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,LORENZO DE ZAVALA ACADEMY-PARENT/COMMUNITY ROOM,93304
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,"TRUMAN MIDDLE SCHOOL-LIBRARY, A126",93305
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,L B JOHNSON DAEP-MAIN ENTRANCE,93307
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,NORTH GARLAND BRANCH LIBRARY-PROGRAM ROOM,93308
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,HECTOR P GARCIA ELEMENTARY SCH-GYM,93309
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,HICKMAN ELEMENTARY SCHOOL-GYM,93310
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,GLOBAL LEADERSHIP ACADEMY-GYM,93311
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,WALLACE ETHRIDGE ELEMENTARY SCH-GYM,93312
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,CLUB HILL ELEMENTARY SCHOOL-GYM,93320
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,LYLES MIDDLE SCHOOL-COMPETITION GYM,93323
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,DAVID CROCKETT MIDDLE SCHOOL-SPECTATOR GYM FOYER,93326
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,RIVERCHASE ELEMENTARY SCHOOL-GYM,93343
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,BARBARA CARDWELL CAREER PREP-LIBRARY,93345
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,IRVING FIRE STATION # 2-FRONT BAY,93349
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,LIBERTY GROVE ELEMENTARY SCHOOL-COMPUTER LAB 401,93350
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,BYRD MIDDLE SCHOOL-GYM B,93352
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,BRITAIN ELEMENTARY SCHOOL-SMALL GYM,93360
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,EBBY HALLIDAY ELEMENTARY SCHOOL-MULTI PURPOSE ROOM 141,93367
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,ROLLING HILLS ELEMENTARY SCHOOL-LIBRARY,93370
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,DR MLK JR ARTS ACADEMY-MAIN LOBBY,93377
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,PARK SOUTH YMCA-GYM,93378
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,VALLEY RANCH BRANCH LIBRARY-MEETING ROOM,93431
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,PARK IN THE WOODS RECREATION CTR-GYM,93016
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,VERNON PRICE ELEMENTARY SCHOOL-CAFETERIA,93033
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,FAIRMEADOWS ELEMENTARY SCHOOL-PORTABLE 12,93057
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,WILLIAMS ELEMENTARY SCHOOL-GYM,93091
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,NORTHAVEN UN METHODIST CHURCH-ATRIUM,93146
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,GEORGE B DEALEY VANGUARD-AUDITORIUM FOYER,93148
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,ARTHUR KRAMER ELEMENTARY SCHOOL-FOYER,93151
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,MARCUS RECREATION CENTER-LARGE ROOM,93185
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,GRAUWYLER PARK RECREATION CENTER-GYM B,93402
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,OAK CLIFF GOVERNMENT CENTER-MAIN LOBBY,93416
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,P L DUNBAR LANCASTER-KEIST LIB-AUDITORIUM,93419
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,MARTIN WEISS ELEMENTARY SCHOOL-AUDITORIUM,93000
DALLAS,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,47011,"BESSIE COLEMAN MIDDLE SCHOOL-LIBRARY, ENTER DOOR #2",93034
