UNIQUE_ID,ELECTION ID,ELECTION NAME,COUNTY,POLL PLACE ID,POLLING PLACE NAME,VOTER COUNT
47011-33182,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GREGG,33182,GYMNASIUM,52
47011-90234,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GREGG,90234,GYMNASIUM,48
47011-89627,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GREGG,89627,LARGE DINING ROOM,155
47011-7859,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GREGG,7859,MAIN ROOM,208
47011-19987,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GREGG,19987,MAIN ROOM,53
47011-95347,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GREGG,95347,MEETING ROOM,57
47011-24491,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GREGG,24491,MEETING ROOM,126
47011-7856,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GREGG,7856,PIANO ROOM,76
47011-7870,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GRIMES,7870,BEDIAS CIVIC CENTER,23
47011-14837,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GRIMES,14837,COURTHOUSE,27
47011-7865,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GRIMES,7865,IOLA COMMUNITY CENTER,12
47011-7873,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GRIMES,7873,KEITH COMMUNITY CENTER,7
47011-7869,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GRIMES,7869,NAVASOTA CENTER,60
47011-7867,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GRIMES,7867,PLANTERSVILLE TOWN HALL,21
47011-32261,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GRIMES,32261,PROGRESSIVE CENTER,37
47011-7872,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GRIMES,7872,RICHARDS FIRE STATION,2
47011-7871,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GRIMES,7871,SHIRO CIVIC CENTER,7
47011-7876,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GRIMES,7876,TODD MISSION,16
47011-7887,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GUADALUPE,7887,ANNEX,53
47011-22677,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GUADALUPE,22677,BACK BLDG,134
47011-33044,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GUADALUPE,33044,BLDG,76
47011-95228,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GUADALUPE,95228,BLDG,22
47011-33048,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GUADALUPE,33048,BLDG,79
47011-7897,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GUADALUPE,7897,"BUILDING #3, COMMUNITY CENTER",99
47011-7891,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GUADALUPE,7891,CHAPEL,72
47011-24131,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GUADALUPE,24131,CITY HALL,71
47011-7900,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GUADALUPE,7900,COMMUNITY CENTER,83
47011-25433,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GUADALUPE,25433,CONFERENCE ROOMS A/B,37
47011-7901,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GUADALUPE,7901,COUNCIL CHAMBERS,11
47011-31635,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GUADALUPE,31635,COUNCIL ROOM,17
47011-7892,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GUADALUPE,7892,EZELL ROOM,105
47011-7886,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GUADALUPE,7886,FELLOWSHIP HALL,4
47011-7881,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GUADALUPE,7881,FELLOWSHIP HALL,18
47011-7882,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GUADALUPE,7882,FELLOWSHIP HALL,21
47011-7893,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GUADALUPE,7893,FELLOWSHIP HALL,24
47011-7905,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GUADALUPE,7905,FELLOWSHIP HALL,23
47011-7899,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GUADALUPE,7899,FOURPLEX ROOM,53
47011-33043,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GUADALUPE,33043,FOYER,23
47011-20309,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GUADALUPE,20309,HALL,42
47011-7890,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GUADALUPE,7890,HALL,31
47011-7904,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GUADALUPE,7904,HALL,40
47011-25430,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GUADALUPE,25430,LOBBY,29
47011-7885,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GUADALUPE,7885,LOWER FLOOR,29
47011-7878,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GUADALUPE,7878,MAIN HALL,28
47011-7889,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GUADALUPE,7889,MAIN HALL,41
47011-95224,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GUADALUPE,95224,MALL,94
47011-90826,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GUADALUPE,90826,MEETING ROOM,286
47011-94354,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GUADALUPE,94354,REAR EAST ENTRY,49
47011-7883,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GUADALUPE,7883,ROOM,37
47011-33046,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GUADALUPE,33046,ROOM,46
47011-33047,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GUADALUPE,33047,ROOM,25
47011-7896,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GUADALUPE,7896,SANCTUARY,67
47011-22675,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,GUADALUPE,22675,SCHERTZ ELECTIONS OFFICE,269
47011-7915,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,HALE,7915,ASSEMBY OF GOD,43
47011-7914,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,HALE,7914,COMMUNITY CENTER,5
47011-7920,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,HALE,7920,DEM ABERNATHY CITY HALL,9
47011-96951,47011,2022 MARCH 1ST DEMOCRATIC PRIMARY,HALE,96951,LEMOND COMMUNITY CENTER-ED,16
