county,precinct,vr,to,ssvr,Office,Candidate,votes
Denton,1038,266,81,5.6,Governor,Parmer,0
Denton,1038,266,81,5.6,Governor,Pavitt,0
Denton,1039,0,0,NaN,Governor,Abbott,0
Denton,1039,0,0,NaN,Governor,Davis,0
Denton,1039,0,0,NaN,Governor,Glass,0
Denton,1039,0,0,NaN,Governor,Parmer,0
Denton,1039,0,0,NaN,Governor,Pavitt,0
Denton,1040,2501,841,4.2,Governor,Abbott,657
Denton,1040,2501,841,4.2,Governor,Davis,175
Denton,1040,2501,841,4.2,Governor,Glass,8
Denton,1040,2501,841,4.2,Governor,Parmer,1
Denton,1040,2501,841,4.2,Governor,Pavitt,0
Denton,2000,3390,797,8.9,Governor,Abbott,246
Denton,2000,3390,797,8.9,Governor,Davis,539
Denton,2000,3390,797,8.9,Governor,Glass,11
Denton,2000,3390,797,8.9,Governor,Parmer,1
Denton,2000,3390,797,8.9,Governor,Pavitt,0
Denton,2001,3199,705,9.3,Governor,Abbott,257
Denton,2001,3199,705,9.3,Governor,Davis,429
Denton,2001,3199,705,9.3,Governor,Glass,17
Denton,2001,3199,705,9.3,Governor,Parmer,2
Denton,2001,3199,705,9.3,Governor,Pavitt,0
Denton,2002,5336,1331,11.2,Governor,Abbott,535
Denton,2002,5336,1331,11.2,Governor,Davis,776
Denton,2002,5336,1331,11.2,Governor,Glass,18
Denton,2002,5336,1331,11.2,Governor,Parmer,2
Denton,2002,5336,1331,11.2,Governor,Pavitt,0
Denton,2003,2252,646,24.7,Governor,Abbott,345
Denton,2003,2252,646,24.7,Governor,Davis,286
Denton,2003,2252,646,24.7,Governor,Glass,13
Denton,2003,2252,646,24.7,Governor,Parmer,2
Denton,2003,2252,646,24.7,Governor,Pavitt,0
Denton,2004,3212,1012,12.5,Governor,Abbott,496
Denton,2004,3212,1012,12.5,Governor,Davis,495
Denton,2004,3212,1012,12.5,Governor,Glass,17
Denton,2004,3212,1012,12.5,Governor,Parmer,4
Denton,2004,3212,1012,12.5,Governor,Pavitt,0
Denton,2005,4336,1698,7.7,Governor,Abbott,1118
Denton,2005,4336,1698,7.7,Governor,Davis,555
Denton,2005,4336,1698,7.7,Governor,Glass,22
Denton,2005,4336,1698,7.7,Governor,Parmer,3
Denton,2005,4336,1698,7.7,Governor,Pavitt,0
Denton,2006,2912,997,7,Governor,Abbott,615
Denton,2006,2912,997,7,Governor,Davis,368
Denton,2006,2912,997,7,Governor,Glass,10
Denton,2006,2912,997,7,Governor,Parmer,4
Denton,2006,2912,997,7,Governor,Pavitt,0
Denton,2007,3283,750,7.1,Governor,Abbott,361
Denton,2007,3283,750,7.1,Governor,Davis,371
Denton,2007,3283,750,7.1,Governor,Glass,14
Denton,2007,3283,750,7.1,Governor,Parmer,4
Denton,2007,3283,750,7.1,Governor,Pavitt,0
Denton,2008,3330,1006,7.9,Governor,Abbott,556
Denton,2008,3330,1006,7.9,Governor,Davis,434
Denton,2008,3330,1006,7.9,Governor,Glass,13
Denton,2008,3330,1006,7.9,Governor,Parmer,3
Denton,2008,3330,1006,7.9,Governor,Pavitt,0
Denton,2009,2401,840,10.5,Governor,Abbott,523
Denton,2009,2401,840,10.5,Governor,Davis,305
Denton,2009,2401,840,10.5,Governor,Glass,8
Denton,2009,2401,840,10.5,Governor,Parmer,4
Denton,2009,2401,840,10.5,Governor,Pavitt,0
Denton,2010,4365,1513,12.3,Governor,Abbott,963
Denton,2010,4365,1513,12.3,Governor,Davis,529
Denton,2010,4365,1513,12.3,Governor,Glass,19
Denton,2010,4365,1513,12.3,Governor,Parmer,2
Denton,2010,4365,1513,12.3,Governor,Pavitt,0
Denton,2011,3368,1066,17.2,Governor,Abbott,615
Denton,2011,3368,1066,17.2,Governor,Davis,429
Denton,2011,3368,1066,17.2,Governor,Glass,19
Denton,2011,3368,1066,17.2,Governor,Parmer,3
Denton,2011,3368,1066,17.2,Governor,Pavitt,0
Denton,2012,1449,663,3.9,Governor,Abbott,531
Denton,2012,1449,663,3.9,Governor,Davis,128
Denton,2012,1449,663,3.9,Governor,Glass,4
Denton,2012,1449,663,3.9,Governor,Parmer,0
Denton,2012,1449,663,3.9,Governor,Pavitt,0
Denton,2013,1644,674,7.8,Governor,Abbott,446
Denton,2013,1644,674,7.8,Governor,Davis,208
Denton,2013,1644,674,7.8,Governor,Glass,16
Denton,2013,1644,674,7.8,Governor,Parmer,3
Denton,2013,1644,674,7.8,Governor,Pavitt,0
Denton,2014,2547,1046,5.8,Governor,Abbott,689
Denton,2014,2547,1046,5.8,Governor,Davis,336
Denton,2014,2547,1046,5.8,Governor,Glass,19
Denton,2014,2547,1046,5.8,Governor,Parmer,2
Denton,2014,2547,1046,5.8,Governor,Pavitt,0
Denton,2015,2391,871,8.7,Governor,Abbott,551
Denton,2015,2391,871,8.7,Governor,Davis,311
Denton,2015,2391,871,8.7,Governor,Glass,9
Denton,2015,2391,871,8.7,Governor,Parmer,0
Denton,2015,2391,871,8.7,Governor,Pavitt,0
Denton,2016,3208,1051,8.4,Governor,Abbott,635
Denton,2016,3208,1051,8.4,Governor,Davis,400
Denton,2016,3208,1051,8.4,Governor,Glass,13
Denton,2016,3208,1051,8.4,Governor,Parmer,3
Denton,2016,3208,1051,8.4,Governor,Pavitt,0
Denton,2017,5179,1995,5.2,Governor,Abbott,1444
Denton,2017,5179,1995,5.2,Governor,Davis,520
Denton,2017,5179,1995,5.2,Governor,Glass,25
Denton,2017,5179,1995,5.2,Governor,Parmer,6
Denton,2017,5179,1995,5.2,Governor,Pavitt,0
Denton,2018,1630,288,7.5,Governor,Abbott,159
Denton,2018,1630,288,7.5,Governor,Davis,120
Denton,2018,1630,288,7.5,Governor,Glass,8
Denton,2018,1630,288,7.5,Governor,Parmer,1
Denton,2018,1630,288,7.5,Governor,Pavitt,0
Denton,2019,0,0,NaN,Governor,Abbott,0
Denton,2019,0,0,NaN,Governor,Davis,0
Denton,2019,0,0,NaN,Governor,Glass,0
Denton,2019,0,0,NaN,Governor,Parmer,0
Denton,2019,0,0,NaN,Governor,Pavitt,0
Denton,2020,3992,1572,4,Governor,Abbott,1187
Denton,2020,3992,1572,4,Governor,Davis,372
Denton,2020,3992,1572,4,Governor,Glass,11
Denton,2020,3992,1572,4,Governor,Parmer,2
Denton,2020,3992,1572,4,Governor,Pavitt,0
Denton,2021,3941,1118,12,Governor,Abbott,636
Denton,2021,3941,1118,12,Governor,Davis,450
Denton,2021,3941,1118,12,Governor,Glass,28
Denton,2021,3941,1118,12,Governor,Parmer,4
Denton,2021,3941,1118,12,Governor,Pavitt,0
Denton,2022,2942,996,9.9,Governor,Abbott,666
Denton,2022,2942,996,9.9,Governor,Davis,302
Denton,2022,2942,996,9.9,Governor,Glass,22
Denton,2022,2942,996,9.9,Governor,Parmer,6
Denton,2022,2942,996,9.9,Governor,Pavitt,0
Denton,2023,3773,1151,13.4,Governor,Abbott,666
Denton,2023,3773,1151,13.4,Governor,Davis,466
Denton,2023,3773,1151,13.4,Governor,Glass,14
Denton,2023,3773,1151,13.4,Governor,Parmer,5
Denton,2023,3773,1151,13.4,Governor,Pavitt,0
Denton,2024,2093,714,15.6,Governor,Abbott,460
Denton,2024,2093,714,15.6,Governor,Davis,231
Denton,2024,2093,714,15.6,Governor,Glass,19
Denton,2024,2093,714,15.6,Governor,Parmer,4
Denton,2024,2093,714,15.6,Governor,Pavitt,0
Denton,2025,2176,669,11.7,Governor,Abbott,419
Denton,2025,2176,669,11.7,Governor,Davis,225
Denton,2025,2176,669,11.7,Governor,Glass,22
Denton,2025,2176,669,11.7,Governor,Parmer,3
Denton,2025,2176,669,11.7,Governor,Pavitt,0
Denton,2026,3613,1191,9.1,Governor,Abbott,779
Denton,2026,3613,1191,9.1,Governor,Davis,387
Denton,2026,3613,1191,9.1,Governor,Glass,20
Denton,2026,3613,1191,9.1,Governor,Parmer,5
Denton,2026,3613,1191,9.1,Governor,Pavitt,0
Denton,2027,2022,634,13.4,Governor,Abbott,427
Denton,2027,2022,634,13.4,Governor,Davis,200
Denton,2027,2022,634,13.4,Governor,Glass,4
Denton,2027,2022,634,13.4,Governor,Parmer,3
Denton,2027,2022,634,13.4,Governor,Pavitt,0
Denton,2028,4784,1333,14.4,Governor,Abbott,808
Denton,2028,4784,1333,14.4,Governor,Davis,505
Denton,2028,4784,1333,14.4,Governor,Glass,15
Denton,2028,4784,1333,14.4,Governor,Parmer,4
Denton,2028,4784,1333,14.4,Governor,Pavitt,0
Denton,2029,1703,457,10.9,Governor,Abbott,280
Denton,2029,1703,457,10.9,Governor,Davis,168
Denton,2029,1703,457,10.9,Governor,Glass,5
Denton,2029,1703,457,10.9,Governor,Parmer,3
Denton,2029,1703,457,10.9,Governor,Pavitt,0
Denton,2030,4751,1249,13.6,Governor,Abbott,716
Denton,2030,4751,1249,13.6,Governor,Davis,508
Denton,2030,4751,1249,13.6,Governor,Glass,23
Denton,2030,4751,1249,13.6,Governor,Parmer,2
Denton,2030,4751,1249,13.6,Governor,Pavitt,0
Denton,2031,2324,752,9.7,Governor,Abbott,447
Denton,2031,2324,752,9.7,Governor,Davis,285
Denton,2031,2324,752,9.7,Governor,Glass,15
Denton,2031,2324,752,9.7,Governor,Parmer,4
Denton,2031,2324,752,9.7,Governor,Pavitt,0
Denton,2032,1821,506,11.9,Governor,Abbott,280
Denton,2032,1821,506,11.9,Governor,Davis,220
Denton,2032,1821,506,11.9,Governor,Glass,5
Denton,2032,1821,506,11.9,Governor,Parmer,1
Denton,2032,1821,506,11.9,Governor,Pavitt,0
Denton,2033,2629,753,7.6,Governor,Abbott,415
Denton,2033,2629,753,7.6,Governor,Davis,327
Denton,2033,2629,753,7.6,Governor,Glass,10
Denton,2033,2629,753,7.6,Governor,Parmer,1
Denton,2033,2629,753,7.6,Governor,Pavitt,0
Denton,2096,0,0,NaN,Governor,Abbott,0
Denton,2096,0,0,NaN,Governor,Davis,0
Denton,2096,0,0,NaN,Governor,Glass,0
Denton,2096,0,0,NaN,Governor,Parmer,0
Denton,2096,0,0,NaN,Governor,Pavitt,0
Denton,2097,0,0,NaN,Governor,Abbott,0
Denton,2097,0,0,NaN,Governor,Davis,0
Denton,2097,0,0,NaN,Governor,Glass,0
Denton,2097,0,0,NaN,Governor,Parmer,0
Denton,2097,0,0,NaN,Governor,Pavitt,0
Denton,2098,0,0,NaN,Governor,Abbott,0
Denton,2098,0,0,NaN,Governor,Davis,0
Denton,2098,0,0,NaN,Governor,Glass,0
Denton,2098,0,0,NaN,Governor,Parmer,0
Denton,2098,0,0,NaN,Governor,Pavitt,0
Denton,2099,0,0,NaN,Governor,Abbott,0
Denton,2099,0,0,NaN,Governor,Davis,0
Denton,2099,0,0,NaN,Governor,Glass,0
Denton,2099,0,0,NaN,Governor,Parmer,0
Denton,2099,0,0,NaN,Governor,Pavitt,0
Denton,3000,4045,1300,9.2,Governor,Abbott,872
Denton,3000,4045,1300,9.2,Governor,Davis,389
Denton,3000,4045,1300,9.2,Governor,Glass,33
Denton,3000,4045,1300,9.2,Governor,Parmer,6
Denton,3000,4045,1300,9.2,Governor,Pavitt,0
Denton,3001,2384,952,6.4,Governor,Abbott,697
Denton,3001,2384,952,6.4,Governor,Davis,224
Denton,3001,2384,952,6.4,Governor,Glass,31
Denton,3001,2384,952,6.4,Governor,Parmer,0
Denton,3001,2384,952,6.4,Governor,Pavitt,0
Denton,3002,4188,1744,4,Governor,Abbott,1286
Denton,3002,4188,1744,4,Governor,Davis,437
Denton,3002,4188,1744,4,Governor,Glass,18
Denton,3002,4188,1744,4,Governor,Parmer,3
Denton,3002,4188,1744,4,Governor,Pavitt,0
Denton,3003,2379,941,5.1,Governor,Abbott,672
Denton,3003,2379,941,5.1,Governor,Davis,260
Denton,3003,2379,941,5.1,Governor,Glass,8
Denton,3003,2379,941,5.1,Governor,Parmer,1
Denton,3003,2379,941,5.1,Governor,Pavitt,0
Denton,3004,3077,1317,3.8,Governor,Abbott,985
Denton,3004,3077,1317,3.8,Governor,Davis,315
Denton,3004,3077,1317,3.8,Governor,Glass,12
Denton,3004,3077,1317,3.8,Governor,Parmer,5
Denton,3004,3077,1317,3.8,Governor,Pavitt,0
Denton,3005,1908,912,5,Governor,Abbott,679
Denton,3005,1908,912,5,Governor,Davis,216
Denton,3005,1908,912,5,Governor,Glass,13
Denton,3005,1908,912,5,Governor,Parmer,4
Denton,3005,1908,912,5,Governor,Pavitt,0
Denton,3006,3486,1272,8.4,Governor,Abbott,833
Denton,3006,3486,1272,8.4,Governor,Davis,402
Denton,3006,3486,1272,8.4,Governor,Glass,28
Denton,3006,3486,1272,8.4,Governor,Parmer,9
Denton,3006,3486,1272,8.4,Governor,Pavitt,0
Denton,3007,3955,1282,10.1,Governor,Abbott,755
Denton,3007,3955,1282,10.1,Governor,Davis,509
Denton,3007,3955,1282,10.1,Governor,Glass,16
Denton,3007,3955,1282,10.1,Governor,Parmer,2
Denton,3007,3955,1282,10.1,Governor,Pavitt,0
Denton,3008,2996,1119,7.5,Governor,Abbott,746
Denton,3008,2996,1119,7.5,Governor,Davis,346
Denton,3008,2996,1119,7.5,Governor,Glass,18
Denton,3008,2996,1119,7.5,Governor,Parmer,9
Denton,3008,2996,1119,7.5,Governor,Pavitt,0
Denton,3009,2752,913,8.4,Governor,Abbott,627
Denton,3009,2752,913,8.4,Governor,Davis,265
Denton,3009,2752,913,8.4,Governor,Glass,17
Denton,3009,2752,913,8.4,Governor,Parmer,4
Denton,3009,2752,913,8.4,Governor,Pavitt,0
Denton,3010,4434,1209,16.4,Governor,Abbott,697
Denton,3010,4434,1209,16.4,Governor,Davis,481
Denton,3010,4434,1209,16.4,Governor,Glass,26
Denton,3010,4434,1209,16.4,Governor,Parmer,5
Denton,3010,4434,1209,16.4,Governor,Pavitt,0
Denton,3011,4552,1094,19.6,Governor,Abbott,571
Denton,3011,4552,1094,19.6,Governor,Davis,492
Denton,3011,4552,1094,19.6,Governor,Glass,22
Denton,3011,4552,1094,19.6,Governor,Parmer,9
Denton,3011,4552,1094,19.6,Governor,Pavitt,0
Denton,3012,1735,620,9,Governor,Abbott,385
Denton,3012,1735,620,9,Governor,Davis,220
Denton,3012,1735,620,9,Governor,Glass,9
Denton,3012,1735,620,9,Governor,Parmer,6
Denton,3012,1735,620,9,Governor,Pavitt,0
Denton,3013,2233,808,10.6,Governor,Abbott,520
Denton,3013,2233,808,10.6,Governor,Davis,267
Denton,3013,2233,808,10.6,Governor,Glass,16
Denton,3013,2233,808,10.6,Governor,Parmer,5
Denton,3013,2233,808,10.6,Governor,Pavitt,0
Denton,3014,2085,749,8.9,Governor,Abbott,448
Denton,3014,2085,749,8.9,Governor,Davis,285
Denton,3014,2085,749,8.9,Governor,Glass,15
Denton,3014,2085,749,8.9,Governor,Parmer,1
Denton,3014,2085,749,8.9,Governor,Pavitt,0
Denton,3015,2287,668,10.3,Governor,Abbott,371
Denton,3015,2287,668,10.3,Governor,Davis,284
Denton,3015,2287,668,10.3,Governor,Glass,7
Denton,3015,2287,668,10.3,Governor,Parmer,3
Denton,3015,2287,668,10.3,Governor,Pavitt,0
Denton,3016,1797,434,10.6,Governor,Abbott,219
Denton,3016,1797,434,10.6,Governor,Davis,203
Denton,3016,1797,434,10.6,Governor,Glass,9
Denton,3016,1797,434,10.6,Governor,Parmer,2
Denton,3016,1797,434,10.6,Governor,Pavitt,0
Denton,3017,3742,724,11.1,Governor,Abbott,282
Denton,3017,3742,724,11.1,Governor,Davis,417
Denton,3017,3742,724,11.1,Governor,Glass,24
Denton,3017,3742,724,11.1,Governor,Parmer,1
Denton,3017,3742,724,11.1,Governor,Pavitt,0
Denton,3018,1110,279,21.6,Governor,Abbott,163
Denton,3018,1110,279,21.6,Governor,Davis,111
Denton,3018,1110,279,21.6,Governor,Glass,2
Denton,3018,1110,279,21.6,Governor,Parmer,0
Denton,3018,1110,279,21.6,Governor,Pavitt,0
Denton,3019,4014,1022,8.8,Governor,Abbott,528
Denton,3019,4014,1022,8.8,Governor,Davis,473
Denton,3019,4014,1022,8.8,Governor,Glass,18
Denton,3019,4014,1022,8.8,Governor,Parmer,3
Denton,3019,4014,1022,8.8,Governor,Pavitt,0
Denton,3020,403,77,22.8,Governor,Abbott,44
Denton,3020,403,77,22.8,Governor,Davis,29
Denton,3020,403,77,22.8,Governor,Glass,4
Denton,3020,403,77,22.8,Governor,Parmer,0
Denton,3020,403,77,22.8,Governor,Pavitt,0
Denton,3021,3762,1048,12.1,Governor,Abbott,675
Denton,3021,3762,1048,12.1,Governor,Davis,351
Denton,3021,3762,1048,12.1,Governor,Glass,17
Denton,3021,3762,1048,12.1,Governor,Parmer,5
Denton,3021,3762,1048,12.1,Governor,Pavitt,0
Denton,3022,116,53,5.2,Governor,Abbott,38
Denton,3022,116,53,5.2,Governor,Davis,15
Denton,3022,116,53,5.2,Governor,Glass,0
Denton,3022,116,53,5.2,Governor,Parmer,0
Denton,3022,116,53,5.2,Governor,Pavitt,0
Denton,3023,396,127,5.6,Governor,Abbott,84
Denton,3023,396,127,5.6,Governor,Davis,41
Denton,3023,396,127,5.6,Governor,Glass,2
Denton,3023,396,127,5.6,Governor,Parmer,0
Denton,3023,396,127,5.6,Governor,Pavitt,0
Denton,3024,2910,1075,4.8,Governor,Abbott,794
Denton,3024,2910,1075,4.8,Governor,Davis,260
Denton,3024,2910,1075,4.8,Governor,Glass,19
Denton,3024,2910,1075,4.8,Governor,Parmer,2
Denton,3024,2910,1075,4.8,Governor,Pavitt,0
Denton,3025,3042,1205,3.6,Governor,Abbott,888
Denton,3025,3042,1205,3.6,Governor,Davis,306
Denton,3025,3042,1205,3.6,Governor,Glass,9
Denton,3025,3042,1205,3.6,Governor,Parmer,2
Denton,3025,3042,1205,3.6,Governor,Pavitt,0
Denton,3026,2372,938,7,Governor,Abbott,634
Denton,3026,2372,938,7,Governor,Davis,288
Denton,3026,2372,938,7,Governor,Glass,15
Denton,3026,2372,938,7,Governor,Parmer,1
Denton,3026,2372,938,7,Governor,Pavitt,0
Denton,3027,4440,1643,5.9,Governor,Abbott,1137
Denton,3027,4440,1643,5.9,Governor,Davis,484
Denton,3027,4440,1643,5.9,Governor,Glass,20
Denton,3027,4440,1643,5.9,Governor,Parmer,2
Denton,3027,4440,1643,5.9,Governor,Pavitt,0
Denton,3028,3995,1492,4.9,Governor,Abbott,1074
Denton,3028,3995,1492,4.9,Governor,Davis,388
Denton,3028,3995,1492,4.9,Governor,Glass,25
Denton,3028,3995,1492,4.9,Governor,Parmer,5
Denton,3028,3995,1492,4.9,Governor,Pavitt,0
Denton,3029,2539,844,7.9,Governor,Abbott,528
Denton,3029,2539,844,7.9,Governor,Davis,298
Denton,3029,2539,844,7.9,Governor,Glass,16
Denton,3029,2539,844,7.9,Governor,Parmer,1
Denton,3029,2539,844,7.9,Governor,Pavitt,0
Denton,3030,4554,1586,6.7,Governor,Abbott,1136
Denton,3030,4554,1586,6.7,Governor,Davis,423
Denton,3030,4554,1586,6.7,Governor,Glass,19
Denton,3030,4554,1586,6.7,Governor,Parmer,8
Denton,3030,4554,1586,6.7,Governor,Pavitt,0
Denton,3031,3022,1036,5.6,Governor,Abbott,739
Denton,3031,3022,1036,5.6,Governor,Davis,274
Denton,3031,3022,1036,5.6,Governor,Glass,19
Denton,3031,3022,1036,5.6,Governor,Parmer,4
Denton,3031,3022,1036,5.6,Governor,Pavitt,0
Denton,3032,1412,270,8.7,Governor,Abbott,127
Denton,3032,1412,270,8.7,Governor,Davis,138
Denton,3032,1412,270,8.7,Governor,Glass,4
Denton,3032,1412,270,8.7,Governor,Parmer,1
Denton,3032,1412,270,8.7,Governor,Pavitt,0
Denton,3098,0,0,NaN,Governor,Abbott,0
Denton,3098,0,0,NaN,Governor,Davis,0
Denton,3098,0,0,NaN,Governor,Glass,0
Denton,3098,0,0,NaN,Governor,Parmer,0
Denton,3098,0,0,NaN,Governor,Pavitt,0
Denton,3099,0,0,NaN,Governor,Abbott,0
Denton,3099,0,0,NaN,Governor,Davis,0
Denton,3099,0,0,NaN,Governor,Glass,0
Denton,3099,0,0,NaN,Governor,Parmer,0
Denton,3099,0,0,NaN,Governor,Pavitt,0
Denton,4000,3843,1365,7.5,Governor,Abbott,1077
Denton,4000,3843,1365,7.5,Governor,Davis,258
Denton,4000,3843,1365,7.5,Governor,Glass,26
Denton,4000,3843,1365,7.5,Governor,Parmer,4
Denton,4000,3843,1365,7.5,Governor,Pavitt,0
Denton,4001,1298,445,9.2,Governor,Abbott,340
Denton,4001,1298,445,9.2,Governor,Davis,96
Denton,4001,1298,445,9.2,Governor,Glass,5
Denton,4001,1298,445,9.2,Governor,Parmer,4
Denton,4001,1298,445,9.2,Governor,Pavitt,0
Denton,4002,3053,1143,5.9,Governor,Abbott,930
Denton,4002,3053,1143,5.9,Governor,Davis,192
Denton,4002,3053,1143,5.9,Governor,Glass,17
Denton,4002,3053,1143,5.9,Governor,Parmer,4
Denton,4002,3053,1143,5.9,Governor,Pavitt,0
Denton,4003,4960,2924,4.2,Governor,Abbott,2239
Denton,4003,4960,2924,4.2,Governor,Davis,634
Denton,4003,4960,2924,4.2,Governor,Glass,40
Denton,4003,4960,2924,4.2,Governor,Parmer,11
Denton,4003,4960,2924,4.2,Governor,Pavitt,0
Denton,4004,1983,404,12.8,Governor,Abbott,114
Denton,4004,1983,404,12.8,Governor,Davis,265
Denton,4004,1983,404,12.8,Governor,Glass,12
Denton,4004,1983,404,12.8,Governor,Parmer,13
Denton,4004,1983,404,12.8,Governor,Pavitt,0
Denton,4005,2166,1082,7.4,Governor,Abbott,558
Denton,4005,2166,1082,7.4,Governor,Davis,497
Denton,4005,2166,1082,7.4,Governor,Glass,21
Denton,4005,2166,1082,7.4,Governor,Parmer,6
Denton,4005,2166,1082,7.4,Governor,Pavitt,0
Denton,4006,2292,1053,7.2,Governor,Abbott,402
Denton,4006,2292,1053,7.2,Governor,Davis,610
Denton,4006,2292,1053,7.2,Governor,Glass,26
Denton,4006,2292,1053,7.2,Governor,Parmer,15
Denton,4006,2292,1053,7.2,Governor,Pavitt,0
Denton,4007,6042,1820,12.4,Governor,Abbott,453
Denton,4007,6042,1820,12.4,Governor,Davis,1292
Denton,4007,6042,1820,12.4,Governor,Glass,44
Denton,4007,6042,1820,12.4,Governor,Parmer,31
Denton,4007,6042,1820,12.4,Governor,Pavitt,0
Denton,4008,1638,710,8.1,Governor,Abbott,184
Denton,4008,1638,710,8.1,Governor,Davis,492
Denton,4008,1638,710,8.1,Governor,Glass,24
Denton,4008,1638,710,8.1,Governor,Parmer,10
Denton,4008,1638,710,8.1,Governor,Pavitt,0
Denton,4009,3370,880,21.4,Governor,Abbott,349
Denton,4009,3370,880,21.4,Governor,Davis,487
Denton,4009,3370,880,21.4,Governor,Glass,29
Denton,4009,3370,880,21.4,Governor,Parmer,15
Denton,4009,3370,880,21.4,Governor,Pavitt,0
Denton,4010,1708,616,14,Governor,Abbott,296
Denton,4010,1708,616,14,Governor,Davis,301
Denton,4010,1708,616,14,Governor,Glass,10
Denton,4010,1708,616,14,Governor,Parmer,9
Denton,4010,1708,616,14,Governor,Pavitt,0
Denton,4011,4683,1369,10.2,Governor,Abbott,466
Denton,4011,4683,1369,10.2,Governor,Davis,858
Denton,4011,4683,1369,10.2,Governor,Glass,34
Denton,4011,4683,1369,10.2,Governor,Parmer,11
Denton,4011,4683,1369,10.2,Governor,Pavitt,0
Denton,4012,1694,657,10.3,Governor,Abbott,401
Denton,4012,1694,657,10.3,Governor,Davis,233
Denton,4012,1694,657,10.3,Governor,Glass,17
Denton,4012,1694,657,10.3,Governor,Parmer,1
Denton,4012,1694,657,10.3,Governor,Pavitt,0
Denton,4013,291,120,10,Governor,Abbott,33
Denton,4013,291,120,10,Governor,Davis,80
Denton,4013,291,120,10,Governor,Glass,5
Denton,4013,291,120,10,Governor,Parmer,2
Denton,4013,291,120,10,Governor,Pavitt,0
Denton,4014,1507,292,11.3,Governor,Abbott,50
Denton,4014,1507,292,11.3,Governor,Davis,235
Denton,4014,1507,292,11.3,Governor,Glass,5
Denton,4014,1507,292,11.3,Governor,Parmer,2
Denton,4014,1507,292,11.3,Governor,Pavitt,0
Denton,4015,712,164,11.8,Governor,Abbott,62
Denton,4015,712,164,11.8,Governor,Davis,98
Denton,4015,712,164,11.8,Governor,Glass,4
Denton,4015,712,164,11.8,Governor,Parmer,0
Denton,4015,712,164,11.8,Governor,Pavitt,0
Denton,4016,7,0,0,Governor,Abbott,0
Denton,4016,7,0,0,Governor,Davis,0
Denton,4016,7,0,0,Governor,Glass,0
Denton,4016,7,0,0,Governor,Parmer,0
Denton,4016,7,0,0,Governor,Pavitt,0
Denton,4017,3696,1592,3.1,Governor,Abbott,1283
Denton,4017,3696,1592,3.1,Governor,Davis,275
Denton,4017,3696,1592,3.1,Governor,Glass,27
Denton,4017,3696,1592,3.1,Governor,Parmer,7
Denton,4017,3696,1592,3.1,Governor,Pavitt,0
Denton,4018,4089,1545,5.7,Governor,Abbott,1179
Denton,4018,4089,1545,5.7,Governor,Davis,337
Denton,4018,4089,1545,5.7,Governor,Glass,26
Denton,4018,4089,1545,5.7,Governor,Parmer,3
Denton,4018,4089,1545,5.7,Governor,Pavitt,0
Denton,4019,199,98,3,Governor,Abbott,65
Denton,4019,199,98,3,Governor,Davis,31
Denton,4019,199,98,3,Governor,Glass,2
Denton,4019,199,98,3,Governor,Parmer,0
Denton,4019,199,98,3,Governor,Pavitt,0
Denton,4020,901,455,3.2,Governor,Abbott,347
Denton,4020,901,455,3.2,Governor,Davis,101
Denton,4020,901,455,3.2,Governor,Glass,3
Denton,4020,901,455,3.2,Governor,Parmer,2
Denton,4020,901,455,3.2,Governor,Pavitt,0
Denton,4021,1570,736,3.1,Governor,Abbott,603
Denton,4021,1570,736,3.1,Governor,Davis,119
Denton,4021,1570,736,3.1,Governor,Glass,9
Denton,4021,1570,736,3.1,Governor,Parmer,5
Denton,4021,1570,736,3.1,Governor,Pavitt,0
Denton,4022,2423,1163,3.7,Governor,Abbott,920
Denton,4022,2423,1163,3.7,Governor,Davis,217
Denton,4022,2423,1163,3.7,Governor,Glass,23
Denton,4022,2423,1163,3.7,Governor,Parmer,3
Denton,4022,2423,1163,3.7,Governor,Pavitt,0
Denton,4023,2741,1026,4.5,Governor,Abbott,816
Denton,4023,2741,1026,4.5,Governor,Davis,198
Denton,4023,2741,1026,4.5,Governor,Glass,11
Denton,4023,2741,1026,4.5,Governor,Parmer,1
Denton,4023,2741,1026,4.5,Governor,Pavitt,0
Denton,4024,3105,1162,4.9,Governor,Abbott,866
Denton,4024,3105,1162,4.9,Governor,Davis,267
Denton,4024,3105,1162,4.9,Governor,Glass,25
Denton,4024,3105,1162,4.9,Governor,Parmer,4
Denton,4024,3105,1162,4.9,Governor,Pavitt,0
Denton,4025,3003,1066,5.9,Governor,Abbott,774
Denton,4025,3003,1066,5.9,Governor,Davis,279
Denton,4025,3003,1066,5.9,Governor,Glass,11
Denton,4025,3003,1066,5.9,Governor,Parmer,2
Denton,4025,3003,1066,5.9,Governor,Pavitt,0
Denton,4026,1515,536,6.1,Governor,Abbott,382
Denton,4026,1515,536,6.1,Governor,Davis,141
Denton,4026,1515,536,6.1,Governor,Glass,8
Denton,4026,1515,536,6.1,Governor,Parmer,5
Denton,4026,1515,536,6.1,Governor,Pavitt,0
Denton,4027,3822,1349,4.5,Governor,Abbott,1002
Denton,4027,3822,1349,4.5,Governor,Davis,331
Denton,4027,3822,1349,4.5,Governor,Glass,12
Denton,4027,3822,1349,4.5,Governor,Parmer,4
Denton,4027,3822,1349,4.5,Governor,Pavitt,0
Denton,4028,3770,1586,3.9,Governor,Abbott,1265
Denton,4028,3770,1586,3.9,Governor,Davis,297
