county,precinct,vr,to,ssvr,Office,Candidate,votes
Duval,1,2140,1132,89.7,President,Trump,263
Duval,1,2140,1132,89.7,President,Johnson,9
Duval,1,2140,1132,89.7,President,Stein,8
Duval,1,2140,1132,89.7,President,Write-In,0
Duval,2,1411,674,90.1,President,Clinton,508
Duval,2,1411,674,90.1,President,Trump,140
Duval,2,1411,674,90.1,President,Johnson,9
Duval,2,1411,674,90.1,President,Stein,4
Duval,2,1411,674,90.1,President,Write-In,1
Duval,3,515,318,90.3,President,Clinton,238
Duval,3,515,318,90.3,President,Trump,70
Duval,3,515,318,90.3,President,Johnson,5
Duval,3,515,318,90.3,President,Stein,1
Duval,3,515,318,90.3,President,Write-In,0
Duval,4,224,132,80.4,President,Clinton,83
Duval,4,224,132,80.4,President,Trump,46
Duval,4,224,132,80.4,President,Johnson,2
Duval,4,224,132,80.4,President,Stein,0
Duval,4,224,132,80.4,President,Write-In,0
Duval,5,350,174,86.3,President,Clinton,112
Duval,5,350,174,86.3,President,Trump,52
Duval,5,350,174,86.3,President,Johnson,0
Duval,5,350,174,86.3,President,Stein,1
Duval,5,350,174,86.3,President,Write-In,0
Duval,6,164,85,89,President,Clinton,64
Duval,6,164,85,89,President,Trump,18
Duval,6,164,85,89,President,Johnson,2
Duval,6,164,85,89,President,Stein,0
Duval,6,164,85,89,President,Write-In,0
Duval,7,124,79,62.9,President,Clinton,22
Duval,7,124,79,62.9,President,Trump,53
Duval,7,124,79,62.9,President,Johnson,2
Duval,7,124,79,62.9,President,Stein,0
Duval,7,124,79,62.9,President,Write-In,0
Duval,8,2137,1097,77.2,President,Clinton,492
Duval,8,2137,1097,77.2,President,Trump,548
Duval,8,2137,1097,77.2,President,Johnson,15
Duval,8,2137,1097,77.2,President,Stein,4
Duval,8,2137,1097,77.2,President,Write-In,0
Duval,9,1287,586,90.7,President,Clinton,439
Duval,9,1287,586,90.7,President,Trump,126
Duval,9,1287,586,90.7,President,Johnson,5
Duval,9,1287,586,90.7,President,Stein,1
Duval,9,1287,586,90.7,President,Write-In,0
Eastland,1,2756,1671,8.3,President,Clinton,178
Eastland,1,2756,1671,8.3,President,Trump,1424
Eastland,1,2756,1671,8.3,President,Johnson,33
Eastland,1,2756,1671,8.3,President,Stein,3
Eastland,1,2756,1671,8.3,President,Write-In,7
Eastland,2,344,218,7.3,President,Clinton,22
Eastland,2,344,218,7.3,President,Trump,180
Eastland,2,344,218,7.3,President,Johnson,7
Eastland,2,344,218,7.3,President,Stein,2
Eastland,2,344,218,7.3,President,Write-In,0
Eastland,3,2039,1008,10.2,President,Clinton,148
Eastland,3,2039,1008,10.2,President,Trump,803
Eastland,3,2039,1008,10.2,President,Johnson,28
Eastland,3,2039,1008,10.2,President,Stein,5
Eastland,3,2039,1008,10.2,President,Write-In,6
Eastland,4,306,218,7.5,President,Clinton,20
Eastland,4,306,218,7.5,President,Trump,196
Eastland,4,306,218,7.5,President,Johnson,1
Eastland,4,306,218,7.5,President,Stein,1
Eastland,4,306,218,7.5,President,Write-In,0
Eastland,5,739,425,20.4,President,Clinton,55
Eastland,5,739,425,20.4,President,Trump,356
Eastland,5,739,425,20.4,President,Johnson,5
Eastland,5,739,425,20.4,President,Stein,3
Eastland,5,739,425,20.4,President,Write-In,1
Eastland,6,314,208,1.6,President,Clinton,18
Eastland,6,314,208,1.6,President,Trump,186
Eastland,6,314,208,1.6,President,Johnson,1
Eastland,6,314,208,1.6,President,Stein,1
Eastland,6,314,208,1.6,President,Write-In,0
Eastland,7,1951,1291,3.7,President,Clinton,112
Eastland,7,1951,1291,3.7,President,Trump,1139
Eastland,7,1951,1291,3.7,President,Johnson,12
Eastland,7,1951,1291,3.7,President,Stein,4
Eastland,7,1951,1291,3.7,President,Write-In,4
Eastland,8,2710,1680,6.7,President,Clinton,179
Eastland,8,2710,1680,6.7,President,Trump,1423
Eastland,8,2710,1680,6.7,President,Johnson,29
Eastland,8,2710,1680,6.7,President,Stein,12
Eastland,8,2710,1680,6.7,President,Write-In,7
Eastland,9,521,361,4.4,President,Clinton,44
Eastland,9,521,361,4.4,President,Trump,304
Eastland,9,521,361,4.4,President,Johnson,4
Eastland,9,521,361,4.4,President,Stein,0
Eastland,9,521,361,4.4,President,Write-In,0
Ector,101,4553,2196,47.2,President,Clinton,624
Ector,101,4553,2196,47.2,President,Trump,1454
Ector,101,4553,2196,47.2,President,Johnson,55
Ector,101,4553,2196,47.2,President,Stein,12
Ector,101,4553,2196,47.2,President,Write-In,0
Ector,102,3146,1412,58.1,President,Clinton,506
Ector,102,3146,1412,58.1,President,Trump,832
Ector,102,3146,1412,58.1,President,Johnson,34
Ector,102,3146,1412,58.1,President,Stein,6
Ector,102,3146,1412,58.1,President,Write-In,0
Ector,103,1902,823,45.4,President,Clinton,236
Ector,103,1902,823,45.4,President,Trump,540
Ector,103,1902,823,45.4,President,Johnson,26
Ector,103,1902,823,45.4,President,Stein,4
Ector,103,1902,823,45.4,President,Write-In,0
Ector,104,311,147,41.2,President,Clinton,33
Ector,104,311,147,41.2,President,Trump,104
Ector,104,311,147,41.2,President,Johnson,6
Ector,104,311,147,41.2,President,Stein,1
Ector,104,311,147,41.2,President,Write-In,1
Ector,106,1397,814,27.8,President,Clinton,177
Ector,106,1397,814,27.8,President,Trump,608
Ector,106,1397,814,27.8,President,Johnson,12
Ector,106,1397,814,27.8,President,Stein,2
Ector,106,1397,814,27.8,President,Write-In,1
Ector,107,1119,531,20.6,President,Clinton,75
Ector,107,1119,531,20.6,President,Trump,429
Ector,107,1119,531,20.6,President,Johnson,11
Ector,107,1119,531,20.6,President,Stein,0
Ector,107,1119,531,20.6,President,Write-In,0
Ector,108,2911,1544,29.2,President,Clinton,271
Ector,108,2911,1544,29.2,President,Trump,1197
Ector,108,2911,1544,29.2,President,Johnson,31
Ector,108,2911,1544,29.2,President,Stein,6
Ector,108,2911,1544,29.2,President,Write-In,1
Ector,109,248,166,5.2,President,Clinton,14
Ector,109,248,166,5.2,President,Trump,139
Ector,109,248,166,5.2,President,Johnson,4
Ector,109,248,166,5.2,President,Stein,0
Ector,109,248,166,5.2,President,Write-In,1
Ector,110,3207,1870,36.7,President,Clinton,396
Ector,110,3207,1870,36.7,President,Trump,1379
Ector,110,3207,1870,36.7,President,Johnson,58
Ector,110,3207,1870,36.7,President,Stein,5
Ector,110,3207,1870,36.7,President,Write-In,9
Ector,111,767,362,42.1,President,Clinton,109
Ector,111,767,362,42.1,President,Trump,231
Ector,111,767,362,42.1,President,Johnson,7
Ector,111,767,362,42.1,President,Stein,5
Ector,111,767,362,42.1,President,Write-In,0
Ector,201,5170,3587,17.8,President,Clinton,536
Ector,201,5170,3587,17.8,President,Trump,2854
Ector,201,5170,3587,17.8,President,Johnson,103
Ector,201,5170,3587,17.8,President,Stein,10
Ector,201,5170,3587,17.8,President,Write-In,20
Ector,202,2781,1806,20.7,President,Clinton,300
Ector,202,2781,1806,20.7,President,Trump,1406
Ector,202,2781,1806,20.7,President,Johnson,51
Ector,202,2781,1806,20.7,President,Stein,6
Ector,202,2781,1806,20.7,President,Write-In,7
Ector,203,2833,1782,19.5,President,Clinton,303
Ector,203,2833,1782,19.5,President,Trump,1394
Ector,203,2833,1782,19.5,President,Johnson,36
Ector,203,2833,1782,19.5,President,Stein,9
Ector,203,2833,1782,19.5,President,Write-In,2
Ector,204,1497,951,20.9,President,Clinton,176
Ector,204,1497,951,20.9,President,Trump,729
Ector,204,1497,951,20.9,President,Johnson,20
Ector,204,1497,951,20.9,President,Stein,4
Ector,204,1497,951,20.9,President,Write-In,5
Ector,205,2058,1205,24.6,President,Clinton,208
Ector,205,2058,1205,24.6,President,Trump,943
Ector,205,2058,1205,24.6,President,Johnson,26
Ector,205,2058,1205,24.6,President,Stein,11
Ector,205,2058,1205,24.6,President,Write-In,0
Ector,206,584,447,17,President,Clinton,53
Ector,206,584,447,17,President,Trump,378
Ector,206,584,447,17,President,Johnson,10
Ector,206,584,447,17,President,Stein,0
Ector,206,584,447,17,President,Write-In,1
Ector,207,1720,1178,14.9,President,Clinton,80
Ector,207,1720,1178,14.9,President,Trump,1053
Ector,207,1720,1178,14.9,President,Johnson,27
Ector,207,1720,1178,14.9,President,Stein,2
Ector,207,1720,1178,14.9,President,Write-In,5
Ector,208,3971,2304,24.2,President,Clinton,454
Ector,208,3971,2304,24.2,President,Trump,1729
Ector,208,3971,2304,24.2,President,Johnson,77
Ector,208,3971,2304,24.2,President,Stein,9
Ector,208,3971,2304,24.2,President,Write-In,7
Ector,209,1281,665,19.4,President,Clinton,138
Ector,209,1281,665,19.4,President,Trump,493
Ector,209,1281,665,19.4,President,Johnson,20
Ector,209,1281,665,19.4,President,Stein,2
Ector,209,1281,665,19.4,President,Write-In,2
Ector,301,2474,1332,53.8,President,Clinton,435
Ector,301,2474,1332,53.8,President,Trump,819
Ector,301,2474,1332,53.8,President,Johnson,35
Ector,301,2474,1332,53.8,President,Stein,1
Ector,301,2474,1332,53.8,President,Write-In,2
Ector,302,1079,556,44.9,President,Clinton,182
Ector,302,1079,556,44.9,President,Trump,342
Ector,302,1079,556,44.9,President,Johnson,20
Ector,302,1079,556,44.9,President,Stein,2
Ector,302,1079,556,44.9,President,Write-In,0
Ector,303,2074,891,53.9,President,Clinton,336
Ector,303,2074,891,53.9,President,Trump,505
Ector,303,2074,891,53.9,President,Johnson,36
Ector,303,2074,891,53.9,President,Stein,2
Ector,303,2074,891,53.9,President,Write-In,0
Ector,304,688,217,69.5,President,Clinton,94
Ector,304,688,217,69.5,President,Trump,105
Ector,304,688,217,69.5,President,Johnson,8
Ector,304,688,217,69.5,President,Stein,1
Ector,304,688,217,69.5,President,Write-In,0
Ector,305,686,222,68.7,President,Clinton,120
Ector,305,686,222,68.7,President,Trump,81
Ector,305,686,222,68.7,President,Johnson,9
Ector,305,686,222,68.7,President,Stein,3
Ector,305,686,222,68.7,President,Write-In,3
Ector,306,1522,553,52.7,President,Clinton,219
Ector,306,1522,553,52.7,President,Trump,300
Ector,306,1522,553,52.7,President,Johnson,22
Ector,306,1522,553,52.7,President,Stein,1
Ector,306,1522,553,52.7,President,Write-In,1
Ector,307,2630,1022,52.6,President,Clinton,373
Ector,307,2630,1022,52.6,President,Trump,575
Ector,307,2630,1022,52.6,President,Johnson,37
Ector,307,2630,1022,52.6,President,Stein,12
Ector,307,2630,1022,52.6,President,Write-In,1
Ector,308,1027,516,36.7,President,Clinton,118
Ector,308,1027,516,36.7,President,Trump,378
Ector,308,1027,516,36.7,President,Johnson,8
Ector,308,1027,516,36.7,President,Stein,3
Ector,308,1027,516,36.7,President,Write-In,0
Ector,309,1358,749,33.3,President,Clinton,178
Ector,309,1358,749,33.3,President,Trump,525
Ector,309,1358,749,33.3,President,Johnson,28
Ector,309,1358,749,33.3,President,Stein,3
Ector,309,1358,749,33.3,President,Write-In,3
Ector,311,1165,531,51.3,President,Clinton,176
Ector,311,1165,531,51.3,President,Trump,322
Ector,311,1165,531,51.3,President,Johnson,16
Ector,311,1165,531,51.3,President,Stein,3
Ector,311,1165,531,51.3,President,Write-In,4
Ector,312,1463,823,28.7,President,Clinton,181
Ector,312,1463,823,28.7,President,Trump,604
Ector,312,1463,823,28.7,President,Johnson,22
Ector,312,1463,823,28.7,President,Stein,4
Ector,312,1463,823,28.7,President,Write-In,2
Ector,401,909,412,37.5,President,Clinton,118
Ector,401,909,412,37.5,President,Trump,272
Ector,401,909,412,37.5,President,Johnson,11
Ector,401,909,412,37.5,President,Stein,2
Ector,401,909,412,37.5,President,Write-In,0
Ector,402,1942,734,46.9,President,Clinton,491
Ector,402,1942,734,46.9,President,Trump,200
Ector,402,1942,734,46.9,President,Johnson,19
Ector,402,1942,734,46.9,President,Stein,6
Ector,402,1942,734,46.9,President,Write-In,0
Ector,403,3017,1114,73.9,President,Clinton,779
Ector,403,3017,1114,73.9,President,Trump,262
Ector,403,3017,1114,73.9,President,Johnson,30
Ector,403,3017,1114,73.9,President,Stein,10
Ector,403,3017,1114,73.9,President,Write-In,0
Ector,404,1554,688,66.5,President,Clinton,279
Ector,404,1554,688,66.5,President,Trump,378
Ector,404,1554,688,66.5,President,Johnson,11
Ector,404,1554,688,66.5,President,Stein,3
Ector,404,1554,688,66.5,President,Write-In,1
Ector,405,1200,449,81.3,President,Clinton,311
Ector,405,1200,449,81.3,President,Trump,102
Ector,405,1200,449,81.3,President,Johnson,14
Ector,405,1200,449,81.3,President,Stein,5
Ector,405,1200,449,81.3,President,Write-In,1
Ector,406,2874,1116,69,President,Clinton,533
Ector,406,2874,1116,69,President,Trump,515
Ector,406,2874,1116,69,President,Johnson,32
Ector,406,2874,1116,69,President,Stein,6
Ector,406,2874,1116,69,President,Write-In,1
Ector,407,1282,519,51.8,President,Clinton,142
Ector,407,1282,519,51.8,President,Trump,351
Ector,407,1282,519,51.8,President,Johnson,10
Ector,407,1282,519,51.8,President,Stein,2
Ector,407,1282,519,51.8,President,Write-In,2
Ector,408,748,274,69.3,President,Clinton,146
Ector,408,748,274,69.3,President,Trump,112
Ector,408,748,274,69.3,President,Johnson,6
Ector,408,748,274,69.3,President,Stein,1
Ector,408,748,274,69.3,President,Write-In,0
Ector,409,1050,476,71,President,Clinton,210
Ector,409,1050,476,71,President,Trump,234
Ector,409,1050,476,71,President,Johnson,16
Ector,409,1050,476,71,President,Stein,1
Ector,409,1050,476,71,President,Write-In,2
Ector,412,920,300,52.3,President,Clinton,139
Ector,412,920,300,52.3,President,Trump,146
Ector,412,920,300,52.3,President,Johnson,5
Ector,412,920,300,52.3,President,Stein,2
Ector,412,920,300,52.3,President,Write-In,0
Edwards,1,293,193,63.8,President,Clinton,83
Edwards,1,293,193,63.8,President,Trump,99
Edwards,1,293,193,63.8,President,Johnson,4
Edwards,1,293,193,63.8,President,Stein,2
Edwards,1,293,193,63.8,President,Write-In,1
Edwards,2,458,338,15.3,President,Clinton,45
Edwards,2,458,338,15.3,President,Trump,282
Edwards,2,458,338,15.3,President,Johnson,3
Edwards,2,458,338,15.3,President,Stein,3
Edwards,2,458,338,15.3,President,Write-In,2
Edwards,3,383,312,29.5,President,Clinton,70
Edwards,3,383,312,29.5,President,Trump,229
Edwards,3,383,312,29.5,President,Johnson,8
Edwards,3,383,312,29.5,President,Stein,0
Edwards,3,383,312,29.5,President,Write-In,1
Edwards,4,379,260,55.7,President,Clinton,105
Edwards,4,379,260,55.7,President,Trump,136
Edwards,4,379,260,55.7,President,Johnson,2
Edwards,4,379,260,55.7,President,Stein,0
Edwards,4,379,260,55.7,President,Write-In,2
Ellis,101,2883,1848,10.4,President,Clinton,437
Ellis,101,2883,1848,10.4,President,Trump,1328
Ellis,101,2883,1848,10.4,President,Johnson,50
Ellis,101,2883,1848,10.4,President,Stein,8
Ellis,101,2883,1848,10.4,President,Write-In,21
Ellis,102,4073,2415,9.6,President,Clinton,442
Ellis,102,4073,2415,9.6,President,Trump,1835
Ellis,102,4073,2415,9.6,President,Johnson,72
Ellis,102,4073,2415,9.6,President,Stein,13
Ellis,102,4073,2415,9.6,President,Write-In,40
Ellis,103,4054,2631,9.3,President,Clinton,467
Ellis,103,4054,2631,9.3,President,Trump,2002
Ellis,103,4054,2631,9.3,President,Johnson,89
Ellis,103,4054,2631,9.3,President,Stein,19
Ellis,103,4054,2631,9.3,President,Write-In,42
Ellis,104,3262,2416,7.3,President,Clinton,419
Ellis,104,3262,2416,7.3,President,Trump,1833
Ellis,104,3262,2416,7.3,President,Johnson,80
Ellis,104,3262,2416,7.3,President,Stein,19
Ellis,104,3262,2416,7.3,President,Write-In,54
Ellis,105,3301,2353,6.3,President,Clinton,363
Ellis,105,3301,2353,6.3,President,Trump,1867
Ellis,105,3301,2353,6.3,President,Johnson,58
Ellis,105,3301,2353,6.3,President,Stein,12
Ellis,105,3301,2353,6.3,President,Write-In,37
Ellis,106,3037,2193,5.2,President,Clinton,325
Ellis,106,3037,2193,5.2,President,Trump,1767
Ellis,106,3037,2193,5.2,President,Johnson,55
Ellis,106,3037,2193,5.2,President,Stein,10
Ellis,106,3037,2193,5.2,President,Write-In,32
Ellis,107,3132,2368,5.3,President,Clinton,475
Ellis,107,3132,2368,5.3,President,Trump,1757
Ellis,107,3132,2368,5.3,President,Johnson,59
Ellis,107,3132,2368,5.3,President,Stein,7
Ellis,107,3132,2368,5.3,President,Write-In,50
Ellis,108,2744,1957,8.3,President,Clinton,389
Ellis,108,2744,1957,8.3,President,Trump,1487
Ellis,108,2744,1957,8.3,President,Johnson,53
Ellis,108,2744,1957,8.3,President,Stein,5
Ellis,108,2744,1957,8.3,President,Write-In,20
Ellis,109,1989,1388,6.4,President,Clinton,328
Ellis,109,1989,1388,6.4,President,Trump,1010
Ellis,109,1989,1388,6.4,President,Johnson,26
Ellis,109,1989,1388,6.4,President,Stein,1
Ellis,109,1989,1388,6.4,President,Write-In,17
Ellis,110,3886,2547,11.7,President,Clinton,953
Ellis,110,3886,2547,11.7,President,Trump,1472
Ellis,110,3886,2547,11.7,President,Johnson,68
Ellis,110,3886,2547,11.7,President,Stein,11
Ellis,110,3886,2547,11.7,President,Write-In,32
Ellis,111,1688,1208,9.7,President,Clinton,202
Ellis,111,1688,1208,9.7,President,Trump,935
Ellis,111,1688,1208,9.7,President,Johnson,39
Ellis,111,1688,1208,9.7,President,Stein,3
Ellis,111,1688,1208,9.7,President,Write-In,24
Ellis,112,1640,1054,15.2,President,Clinton,201
Ellis,112,1640,1054,15.2,President,Trump,805
Ellis,112,1640,1054,15.2,President,Johnson,30
Ellis,112,1640,1054,15.2,President,Stein,5
Ellis,112,1640,1054,15.2,President,Write-In,10
Ellis,113,1762,801,13,President,Clinton,623
Ellis,113,1762,801,13,President,Trump,133
Ellis,113,1762,801,13,President,Johnson,33
Ellis,113,1762,801,13,President,Stein,2
Ellis,113,1762,801,13,President,Write-In,8
Ellis,114,1894,1139,14.4,President,Clinton,267
Ellis,114,1894,1139,14.4,President,Trump,806
Ellis,114,1894,1139,14.4,President,Johnson,43
Ellis,114,1894,1139,14.4,President,Stein,5
Ellis,114,1894,1139,14.4,President,Write-In,15
Ellis,115,1702,972,18.4,President,Clinton,268
Ellis,115,1702,972,18.4,President,Trump,641
Ellis,115,1702,972,18.4,President,Johnson,28
Ellis,115,1702,972,18.4,President,Stein,9
Ellis,115,1702,972,18.4,President,Write-In,20
Ellis,116,2095,1245,17.3,President,Clinton,296
Ellis,116,2095,1245,17.3,President,Trump,870
Ellis,116,2095,1245,17.3,President,Johnson,48
Ellis,116,2095,1245,17.3,President,Stein,8
Ellis,116,2095,1245,17.3,President,Write-In,21
Ellis,117,2730,1542,14.1,President,Clinton,359
Ellis,117,2730,1542,14.1,President,Trump,1065
Ellis,117,2730,1542,14.1,President,Johnson,59
Ellis,117,2730,1542,14.1,President,Stein,13
Ellis,117,2730,1542,14.1,President,Write-In,37
Ellis,118,2862,1751,10.5,President,Clinton,480
Ellis,118,2862,1751,10.5,President,Trump,1186
Ellis,118,2862,1751,10.5,President,Johnson,41
Ellis,118,2862,1751,10.5,President,Stein,11
Ellis,118,2862,1751,10.5,President,Write-In,23
Ellis,119,1456,899,18.4,President,Clinton,203
Ellis,119,1456,899,18.4,President,Trump,660
Ellis,119,1456,899,18.4,President,Johnson,19
Ellis,119,1456,899,18.4,President,Stein,3
Ellis,119,1456,899,18.4,President,Write-In,9
Ellis,120,606,323,22.4,President,Clinton,61
Ellis,120,606,323,22.4,President,Trump,255
Ellis,120,606,323,22.4,President,Johnson,4
Ellis,120,606,323,22.4,President,Stein,0
Ellis,120,606,323,22.4,President,Write-In,3
Ellis,121,2127,1330,16.1,President,Clinton,292
Ellis,121,2127,1330,16.1,President,Trump,981
Ellis,121,2127,1330,16.1,President,Johnson,35
Ellis,121,2127,1330,16.1,President,Stein,7
Ellis,121,2127,1330,16.1,President,Write-In,12
Ellis,122,1220,796,13.4,President,Clinton,192
Ellis,122,1220,796,13.4,President,Trump,549
Ellis,122,1220,796,13.4,President,Johnson,23
Ellis,122,1220,796,13.4,President,Stein,5
Ellis,122,1220,796,13.4,President,Write-In,18
Ellis,123,1061,394,24.6,President,Clinton,326
Ellis,123,1061,394,24.6,President,Trump,53
Ellis,123,1061,394,24.6,President,Johnson,14
Ellis,123,1061,394,24.6,President,Stein,0
Ellis,123,1061,394,24.6,President,Write-In,0
Ellis,124,1667,698,36.5,President,Clinton,435
Ellis,124,1667,698,36.5,President,Trump,224
Ellis,124,1667,698,36.5,President,Johnson,23
Ellis,124,1667,698,36.5,President,Stein,4
Ellis,124,1667,698,36.5,President,Write-In,8
Ellis,125,3684,2169,17.6,President,Clinton,518
Ellis,125,3684,2169,17.6,President,Trump,1574
Ellis,125,3684,2169,17.6,President,Johnson,52
Ellis,125,3684,2169,17.6,President,Stein,9
Ellis,125,3684,2169,17.6,President,Write-In,13
Ellis,126,1041,571,24.2,President,Clinton,174
Ellis,126,1041,571,24.2,President,Trump,356
Ellis,126,1041,571,24.2,President,Johnson,28
Ellis,126,1041,571,24.2,President,Stein,2
Ellis,126,1041,571,24.2,President,Write-In,8
Ellis,127,497,271,12.7,President,Clinton,70
Ellis,127,497,271,12.7,President,Trump,194
Ellis,127,497,271,12.7,President,Johnson,5
Ellis,127,497,271,12.7,President,Stein,0
Ellis,127,497,271,12.7,President,Write-In,2
Ellis,128,229,83,41.5,President,Clinton,39
Ellis,128,229,83,41.5,President,Trump,36
Ellis,128,229,83,41.5,President,Johnson,6
Ellis,128,229,83,41.5,President,Stein,0
Ellis,128,229,83,41.5,President,Write-In,2
Ellis,129,800,428,20.9,President,Clinton,108
Ellis,129,800,428,20.9,President,Trump,307
Ellis,129,800,428,20.9,President,Johnson,8
Ellis,129,800,428,20.9,President,Stein,3
Ellis,129,800,428,20.9,President,Write-In,2
Ellis,130,657,368,8.7,President,Clinton,110
Ellis,130,657,368,8.7,President,Trump,243
Ellis,130,657,368,8.7,President,Johnson,10
Ellis,130,657,368,8.7,President,Stein,1
Ellis,130,657,368,8.7,President,Write-In,4
Ellis,131,1844,1095,12,President,Clinton,297
Ellis,131,1844,1095,12,President,Trump,763
Ellis,131,1844,1095,12,President,Johnson,20
Ellis,131,1844,1095,12,President,Stein,3
Ellis,131,1844,1095,12,President,Write-In,10
Ellis,132,592,357,18.2,President,Clinton,52
Ellis,132,592,357,18.2,President,Trump,295
Ellis,132,592,357,18.2,President,Johnson,7
Ellis,132,592,357,18.2,President,Stein,0
Ellis,132,592,357,18.2,President,Write-In,0
Ellis,133,579,326,22.1,President,Clinton,80
Ellis,133,579,326,22.1,President,Trump,233
Ellis,133,579,326,22.1,President,Johnson,5
Ellis,133,579,326,22.1,President,Stein,2
Ellis,133,579,326,22.1,President,Write-In,5
Ellis,134,648,469,12.7,President,Clinton,66
Ellis,134,648,469,12.7,President,Trump,393
Ellis,134,648,469,12.7,President,Johnson,4
Ellis,134,648,469,12.7,President,Stein,2
Ellis,134,648,469,12.7,President,Write-In,3
Ellis,135,3511,2344,8.4,President,Clinton,329
Ellis,135,3511,2344,8.4,President,Trump,1927
Ellis,135,3511,2344,8.4,President,Johnson,50
Ellis,135,3511,2344,8.4,President,Stein,8
Ellis,135,3511,2344,8.4,President,Write-In,22
Ellis,136,488,381,4.9,President,Clinton,71
Ellis,136,488,381,4.9,President,Trump,297
Ellis,136,488,381,4.9,President,Johnson,10
Ellis,136,488,381,4.9,President,Stein,1
Ellis,136,488,381,4.9,President,Write-In,1
Ellis,137,1159,813,7.2,President,Clinton,141
Ellis,137,1159,813,7.2,President,Trump,648
Ellis,137,1159,813,7.2,President,Johnson,15
Ellis,137,1159,813,7.2,President,Stein,4
Ellis,137,1159,813,7.2,President,Write-In,4
Ellis,138,1832,1076,17.2,President,Clinton,203
Ellis,138,1832,1076,17.2,President,Trump,836
Ellis,138,1832,1076,17.2,President,Johnson,20
Ellis,138,1832,1076,17.2,President,Stein,5
Ellis,138,1832,1076,17.2,President,Write-In,7
Ellis,139,1035,788,11.1,President,Clinton,154
Ellis,139,1035,788,11.1,President,Trump,598
Ellis,139,1035,788,11.1,President,Johnson,22
Ellis,139,1035,788,11.1,President,Stein,3
Ellis,139,1035,788,11.1,President,Write-In,8
Ellis,140,3817,2555,10.7,President,Clinton,585
Ellis,140,3817,2555,10.7,President,Trump,1809
Ellis,140,3817,2555,10.7,President,Johnson,83
Ellis,140,3817,2555,10.7,President,Stein,14
Ellis,140,3817,2555,10.7,President,Write-In,51
Ellis,141,1926,1323,11.2,President,Clinton,250
Ellis,141,1926,1323,11.2,President,Trump,1008
Ellis,141,1926,1323,11.2,President,Johnson,39
Ellis,141,1926,1323,11.2,President,Stein,6
Ellis,141,1926,1323,11.2,President,Write-In,16
Ellis,142,2119,1246,21.7,President,Clinton,290
Ellis,142,2119,1246,21.7,President,Trump,908
Ellis,142,2119,1246,21.7,President,Johnson,34
Ellis,142,2119,1246,21.7,President,Stein,0
Ellis,142,2119,1246,21.7,President,Write-In,8
Ellis,143,2788,1834,14.1,President,Clinton,397
Ellis,143,2788,1834,14.1,President,Trump,1354
Ellis,143,2788,1834,14.1,President,Johnson,45
Ellis,143,2788,1834,14.1,President,Stein,7
Ellis,143,2788,1834,14.1,President,Write-In,28
Ellis,144,1871,1218,11,President,Clinton,641
Ellis,144,1871,1218,11,President,Trump,517
Ellis,144,1871,1218,11,President,Johnson,24
Ellis,144,1871,1218,11,President,Stein,12
Ellis,144,1871,1218,11,President,Write-In,19
Ellis,145,3475,2003,17.6,President,Clinton,853
Ellis,145,3475,2003,17.6,President,Trump,1025
Ellis,145,3475,2003,17.6,President,Johnson,67
Ellis,145,3475,2003,17.6,President,Stein,24
Ellis,145,3475,2003,17.6,President,Write-In,26
Ellis,146,2725,1693,14.9,President,Clinton,549
Ellis,146,2725,1693,14.9,President,Trump,1086
Ellis,146,2725,1693,14.9,President,Johnson,32
Ellis,146,2725,1693,14.9,President,Stein,11
Ellis,146,2725,1693,14.9,President,Write-In,11
Ellis,147,3898,2409,14.4,President,Clinton,647
Ellis,147,3898,2409,14.4,President,Trump,1653
Ellis,147,3898,2409,14.4,President,Johnson,68
Ellis,147,3898,2409,14.4,President,Stein,17
Ellis,147,3898,2409,14.4,President,Write-In,18
Ellis,148,2703,1473,26.9,President,Clinton,581
Ellis,148,2703,1473,26.9,President,Trump,843
Ellis,148,2703,1473,26.9,President,Johnson,25
Ellis,148,2703,1473,26.9,President,Stein,6
Ellis,148,2703,1473,26.9,President,Write-In,15
Ellis,149,1419,794,31.7,President,Clinton,245
Ellis,149,1419,794,31.7,President,Trump,517
Ellis,149,1419,794,31.7,President,Johnson,19
Ellis,149,1419,794,31.7,President,Stein,5
Ellis,149,1419,794,31.7,President,Write-In,8
El Paso,1,1879,959,77.8,President,Clinton,651
El Paso,1,1879,959,77.8,President,Trump,249
El Paso,1,1879,959,77.8,President,Johnson,44
El Paso,1,1879,959,77.8,President,Stein,9
El Paso,1,1879,959,77.8,President,Write-In,6
El Paso,2,2899,1303,84.8,President,Clinton,920
El Paso,2,2899,1303,84.8,President,Trump,310
El Paso,2,2899,1303,84.8,President,Johnson,48
El Paso,2,2899,1303,84.8,President,Stein,18
El Paso,2,2899,1303,84.8,President,Write-In,7
El Paso,3,2594,1221,72.9,President,Clinton,781
El Paso,3,2594,1221,72.9,President,Trump,369
El Paso,3,2594,1221,72.9,President,Johnson,53
El Paso,3,2594,1221,72.9,President,Stein,9
El Paso,3,2594,1221,72.9,President,Write-In,9
El Paso,4,1716,860,74.6,President,Clinton,545
El Paso,4,1716,860,74.6,President,Trump,273
El Paso,4,1716,860,74.6,President,Johnson,28
El Paso,4,1716,860,74.6,President,Stein,5
El Paso,4,1716,860,74.6,President,Write-In,9
El Paso,5,5389,3072,67.8,President,Clinton,1921
