county,precinct,vr,to,ssvr,Office,Candidate,votes
Harris,577,575,344,30.1,President,Johnson,0
Harris,577,575,344,30.1,President,Stein,3
Harris,577,575,344,30.1,President,Write-In,3
Harris,578,1705,1302,11.4,President,Romney,838
Harris,578,1705,1302,11.4,President,Obama,426
Harris,578,1705,1302,11.4,President,Johnson,21
Harris,578,1705,1302,11.4,President,Stein,5
Harris,578,1705,1302,11.4,President,Write-In,1
Harris,579,1821,840,48.7,President,Romney,202
Harris,579,1821,840,48.7,President,Obama,610
Harris,579,1821,840,48.7,President,Johnson,5
Harris,579,1821,840,48.7,President,Stein,3
Harris,579,1821,840,48.7,President,Write-In,0
Harris,580,1016,576,4.1,President,Romney,11
Harris,580,1016,576,4.1,President,Obama,553
Harris,580,1016,576,4.1,President,Johnson,0
Harris,580,1016,576,4.1,President,Stein,0
Harris,580,1016,576,4.1,President,Write-In,0
Harris,581,1048,672,4.3,President,Romney,18
Harris,581,1048,672,4.3,President,Obama,637
Harris,581,1048,672,4.3,President,Johnson,1
Harris,581,1048,672,4.3,President,Stein,2
Harris,581,1048,672,4.3,President,Write-In,0
Harris,582,1597,872,9.6,President,Romney,41
Harris,582,1597,872,9.6,President,Obama,812
Harris,582,1597,872,9.6,President,Johnson,1
Harris,582,1597,872,9.6,President,Stein,0
Harris,582,1597,872,9.6,President,Write-In,0
Harris,583,1246,671,5.6,President,Romney,11
Harris,583,1246,671,5.6,President,Obama,645
Harris,583,1246,671,5.6,President,Johnson,0
Harris,583,1246,671,5.6,President,Stein,0
Harris,583,1246,671,5.6,President,Write-In,0
Harris,584,964,532,15,President,Romney,31
Harris,584,964,532,15,President,Obama,486
Harris,584,964,532,15,President,Johnson,2
Harris,584,964,532,15,President,Stein,0
Harris,584,964,532,15,President,Write-In,0
Harris,585,2384,1239,13.1,President,Romney,27
Harris,585,2384,1239,13.1,President,Obama,1190
Harris,585,2384,1239,13.1,President,Johnson,5
Harris,585,2384,1239,13.1,President,Stein,1
Harris,585,2384,1239,13.1,President,Write-In,0
Harris,586,4220,2497,19.6,President,Romney,1496
Harris,586,4220,2497,19.6,President,Obama,934
Harris,586,4220,2497,19.6,President,Johnson,28
Harris,586,4220,2497,19.6,President,Stein,13
Harris,586,4220,2497,19.6,President,Write-In,2
Harris,587,2195,1399,22.2,President,Romney,501
Harris,587,2195,1399,22.2,President,Obama,871
Harris,587,2195,1399,22.2,President,Johnson,8
Harris,587,2195,1399,22.2,President,Stein,4
Harris,587,2195,1399,22.2,President,Write-In,0
Harris,588,3456,2416,11.2,President,Romney,1713
Harris,588,3456,2416,11.2,President,Obama,633
Harris,588,3456,2416,11.2,President,Johnson,32
Harris,588,3456,2416,11.2,President,Stein,9
Harris,588,3456,2416,11.2,President,Write-In,0
Harris,589,3112,1772,20.8,President,Romney,916
Harris,589,3112,1772,20.8,President,Obama,808
Harris,589,3112,1772,20.8,President,Johnson,25
Harris,589,3112,1772,20.8,President,Stein,3
Harris,589,3112,1772,20.8,President,Write-In,0
Harris,590,2107,1623,4.6,President,Romney,1264
Harris,590,2107,1623,4.6,President,Obama,332
Harris,590,2107,1623,4.6,President,Johnson,14
Harris,590,2107,1623,4.6,President,Stein,0
Harris,590,2107,1623,4.6,President,Write-In,0
Harris,591,2090,869,72.1,President,Romney,256
Harris,591,2090,869,72.1,President,Obama,581
Harris,591,2090,869,72.1,President,Johnson,7
Harris,591,2090,869,72.1,President,Stein,2
Harris,591,2090,869,72.1,President,Write-In,0
Harris,592,1254,659,36,President,Romney,154
Harris,592,1254,659,36,President,Obama,491
Harris,592,1254,659,36,President,Johnson,0
Harris,592,1254,659,36,President,Stein,1
Harris,592,1254,659,36,President,Write-In,0
Harris,593,4048,2148,38.5,President,Romney,976
Harris,593,4048,2148,38.5,President,Obama,1106
Harris,593,4048,2148,38.5,President,Johnson,16
Harris,593,4048,2148,38.5,President,Stein,8
Harris,593,4048,2148,38.5,President,Write-In,0
Harris,594,2357,1571,14.1,President,Romney,444
Harris,594,2357,1571,14.1,President,Obama,1095
Harris,594,2357,1571,14.1,President,Johnson,11
Harris,594,2357,1571,14.1,President,Stein,1
Harris,594,2357,1571,14.1,President,Write-In,1
Harris,595,1628,877,30.8,President,Romney,137
Harris,595,1628,877,30.8,President,Obama,716
Harris,595,1628,877,30.8,President,Johnson,5
Harris,595,1628,877,30.8,President,Stein,2
Harris,595,1628,877,30.8,President,Write-In,0
Harris,596,2835,1639,20,President,Romney,848
Harris,596,2835,1639,20,President,Obama,746
Harris,596,2835,1639,20,President,Johnson,19
Harris,596,2835,1639,20,President,Stein,5
Harris,596,2835,1639,20,President,Write-In,0
Harris,597,3295,1786,27.7,President,Romney,615
Harris,597,3295,1786,27.7,President,Obama,1128
Harris,597,3295,1786,27.7,President,Johnson,5
Harris,597,3295,1786,27.7,President,Stein,3
Harris,597,3295,1786,27.7,President,Write-In,1
Harris,598,717,438,9.9,President,Romney,345
Harris,598,717,438,9.9,President,Obama,82
Harris,598,717,438,9.9,President,Johnson,2
Harris,598,717,438,9.9,President,Stein,1
Harris,598,717,438,9.9,President,Write-In,0
Harris,599,4199,2763,21.7,President,Romney,944
Harris,599,4199,2763,21.7,President,Obama,1765
Harris,599,4199,2763,21.7,President,Johnson,10
Harris,599,4199,2763,21.7,President,Stein,7
Harris,599,4199,2763,21.7,President,Write-In,1
Harris,600,3806,2259,25.4,President,Romney,793
Harris,600,3806,2259,25.4,President,Obama,1405
Harris,600,3806,2259,25.4,President,Johnson,15
Harris,600,3806,2259,25.4,President,Stein,4
Harris,600,3806,2259,25.4,President,Write-In,2
Harris,601,3953,2891,6.9,President,Romney,2171
Harris,601,3953,2891,6.9,President,Obama,661
Harris,601,3953,2891,6.9,President,Johnson,33
Harris,601,3953,2891,6.9,President,Stein,4
Harris,601,3953,2891,6.9,President,Write-In,1
Harris,602,1220,859,8.7,President,Romney,600
Harris,602,1220,859,8.7,President,Obama,238
Harris,602,1220,859,8.7,President,Johnson,5
Harris,602,1220,859,8.7,President,Stein,4
Harris,602,1220,859,8.7,President,Write-In,0
Harris,603,3964,2602,20.7,President,Romney,1561
Harris,603,3964,2602,20.7,President,Obama,984
Harris,603,3964,2602,20.7,President,Johnson,31
Harris,603,3964,2602,20.7,President,Stein,5
Harris,603,3964,2602,20.7,President,Write-In,0
Harris,604,2898,1974,6.1,President,Romney,1664
Harris,604,2898,1974,6.1,President,Obama,270
Harris,604,2898,1974,6.1,President,Johnson,15
Harris,604,2898,1974,6.1,President,Stein,5
Harris,604,2898,1974,6.1,President,Write-In,0
Harris,605,5277,3118,38.2,President,Romney,776
Harris,605,5277,3118,38.2,President,Obama,2282
Harris,605,5277,3118,38.2,President,Johnson,17
Harris,605,5277,3118,38.2,President,Stein,5
Harris,605,5277,3118,38.2,President,Write-In,0
Harris,606,1034,542,5.1,President,Romney,8
Harris,606,1034,542,5.1,President,Obama,528
Harris,606,1034,542,5.1,President,Johnson,0
Harris,606,1034,542,5.1,President,Stein,0
Harris,606,1034,542,5.1,President,Write-In,0
Harris,607,721,312,7.9,President,Romney,20
Harris,607,721,312,7.9,President,Obama,284
Harris,607,721,312,7.9,President,Johnson,1
Harris,607,721,312,7.9,President,Stein,2
Harris,607,721,312,7.9,President,Write-In,0
Harris,608,1252,535,56.5,President,Romney,226
Harris,608,1252,535,56.5,President,Obama,295
Harris,608,1252,535,56.5,President,Johnson,2
Harris,608,1252,535,56.5,President,Stein,1
Harris,608,1252,535,56.5,President,Write-In,0
Harris,609,3242,2210,14.5,President,Romney,1371
Harris,609,3242,2210,14.5,President,Obama,781
Harris,609,3242,2210,14.5,President,Johnson,18
Harris,609,3242,2210,14.5,President,Stein,8
Harris,609,3242,2210,14.5,President,Write-In,0
Harris,610,1831,803,52.2,President,Romney,343
Harris,610,1831,803,52.2,President,Obama,424
Harris,610,1831,803,52.2,President,Johnson,9
Harris,610,1831,803,52.2,President,Stein,4
Harris,610,1831,803,52.2,President,Write-In,0
Harris,611,2445,1423,6.3,President,Romney,32
Harris,611,2445,1423,6.3,President,Obama,1360
Harris,611,2445,1423,6.3,President,Johnson,1
Harris,611,2445,1423,6.3,President,Stein,2
Harris,611,2445,1423,6.3,President,Write-In,0
Harris,612,3224,2284,7.2,President,Romney,1733
Harris,612,3224,2284,7.2,President,Obama,500
Harris,612,3224,2284,7.2,President,Johnson,21
Harris,612,3224,2284,7.2,President,Stein,10
Harris,612,3224,2284,7.2,President,Write-In,0
Harris,613,1453,804,29.4,President,Romney,133
Harris,613,1453,804,29.4,President,Obama,658
Harris,613,1453,804,29.4,President,Johnson,2
Harris,613,1453,804,29.4,President,Stein,1
Harris,613,1453,804,29.4,President,Write-In,0
Harris,614,3937,2448,18.1,President,Romney,802
Harris,614,3937,2448,18.1,President,Obama,1584
Harris,614,3937,2448,18.1,President,Johnson,19
Harris,614,3937,2448,18.1,President,Stein,8
Harris,614,3937,2448,18.1,President,Write-In,0
Harris,615,1924,1335,11.5,President,Romney,787
Harris,615,1924,1335,11.5,President,Obama,511
Harris,615,1924,1335,11.5,President,Johnson,15
Harris,615,1924,1335,11.5,President,Stein,7
Harris,615,1924,1335,11.5,President,Write-In,0
Harris,616,3356,2323,10.3,President,Romney,1607
Harris,616,3356,2323,10.3,President,Obama,654
Harris,616,3356,2323,10.3,President,Johnson,19
Harris,616,3356,2323,10.3,President,Stein,10
Harris,616,3356,2323,10.3,President,Write-In,0
Harris,617,3569,2171,23.6,President,Romney,756
Harris,617,3569,2171,23.6,President,Obama,1342
Harris,617,3569,2171,23.6,President,Johnson,24
Harris,617,3569,2171,23.6,President,Stein,6
Harris,617,3569,2171,23.6,President,Write-In,0
Harris,618,5325,2946,29.7,President,Romney,1256
Harris,618,5325,2946,29.7,President,Obama,1628
Harris,618,5325,2946,29.7,President,Johnson,21
Harris,618,5325,2946,29.7,President,Stein,6
Harris,618,5325,2946,29.7,President,Write-In,1
Harris,619,4237,2995,7.9,President,Romney,2206
Harris,619,4237,2995,7.9,President,Obama,721
Harris,619,4237,2995,7.9,President,Johnson,40
Harris,619,4237,2995,7.9,President,Stein,6
Harris,619,4237,2995,7.9,President,Write-In,1
Harris,620,5228,3249,9.4,President,Romney,1594
Harris,620,5228,3249,9.4,President,Obama,1595
Harris,620,5228,3249,9.4,President,Johnson,18
Harris,620,5228,3249,9.4,President,Stein,14
Harris,620,5228,3249,9.4,President,Write-In,0
Harris,621,1163,601,31.4,President,Romney,294
Harris,621,1163,601,31.4,President,Obama,283
Harris,621,1163,601,31.4,President,Johnson,10
Harris,621,1163,601,31.4,President,Stein,2
Harris,621,1163,601,31.4,President,Write-In,1
Harris,622,4259,2555,20.8,President,Romney,1474
Harris,622,4259,2555,20.8,President,Obama,1010
Harris,622,4259,2555,20.8,President,Johnson,25
Harris,622,4259,2555,20.8,President,Stein,7
Harris,622,4259,2555,20.8,President,Write-In,0
Harris,623,3490,2337,9.7,President,Romney,1503
Harris,623,3490,2337,9.7,President,Obama,780
Harris,623,3490,2337,9.7,President,Johnson,17
Harris,623,3490,2337,9.7,President,Stein,8
Harris,623,3490,2337,9.7,President,Write-In,1
Harris,624,16,9,18.8,President,Romney,5
Harris,624,16,9,18.8,President,Obama,4
Harris,624,16,9,18.8,President,Johnson,0
Harris,624,16,9,18.8,President,Stein,0
Harris,624,16,9,18.8,President,Write-In,0
Harris,625,1814,1321,8.1,President,Romney,755
Harris,625,1814,1321,8.1,President,Obama,525
Harris,625,1814,1321,8.1,President,Johnson,13
Harris,625,1814,1321,8.1,President,Stein,13
Harris,625,1814,1321,8.1,President,Write-In,1
Harris,626,2847,1814,11.3,President,Romney,890
Harris,626,2847,1814,11.3,President,Obama,884
Harris,626,2847,1814,11.3,President,Johnson,17
Harris,626,2847,1814,11.3,President,Stein,5
Harris,626,2847,1814,11.3,President,Write-In,0
Harris,627,2947,1444,26.6,President,Romney,426
Harris,627,2947,1444,26.6,President,Obama,960
Harris,627,2947,1444,26.6,President,Johnson,7
Harris,627,2947,1444,26.6,President,Stein,5
Harris,627,2947,1444,26.6,President,Write-In,0
Harris,628,1598,750,52.2,President,Romney,317
Harris,628,1598,750,52.2,President,Obama,411
Harris,628,1598,750,52.2,President,Johnson,5
Harris,628,1598,750,52.2,President,Stein,5
Harris,628,1598,750,52.2,President,Write-In,0
Harris,629,639,304,11.7,President,Romney,22
Harris,629,639,304,11.7,President,Obama,277
Harris,629,639,304,11.7,President,Johnson,2
Harris,629,639,304,11.7,President,Stein,1
Harris,629,639,304,11.7,President,Write-In,0
Harris,630,3246,2558,9.1,President,Romney,208
Harris,630,3246,2558,9.1,President,Obama,2320
Harris,630,3246,2558,9.1,President,Johnson,7
Harris,630,3246,2558,9.1,President,Stein,5
Harris,630,3246,2558,9.1,President,Write-In,0
Harris,631,2722,1884,7.4,President,Romney,1360
Harris,631,2722,1884,7.4,President,Obama,493
Harris,631,2722,1884,7.4,President,Johnson,17
Harris,631,2722,1884,7.4,President,Stein,4
Harris,631,2722,1884,7.4,President,Write-In,0
Harris,632,238,21,8.4,President,Romney,5
Harris,632,238,21,8.4,President,Obama,14
Harris,632,238,21,8.4,President,Johnson,0
Harris,632,238,21,8.4,President,Stein,0
Harris,632,238,21,8.4,President,Write-In,0
Harris,633,3247,2462,11.1,President,Romney,1797
Harris,633,3247,2462,11.1,President,Obama,622
Harris,633,3247,2462,11.1,President,Johnson,19
Harris,633,3247,2462,11.1,President,Stein,2
Harris,633,3247,2462,11.1,President,Write-In,1
Harris,634,2894,1756,18.9,President,Romney,1092
Harris,634,2894,1756,18.9,President,Obama,623
Harris,634,2894,1756,18.9,President,Johnson,15
Harris,634,2894,1756,18.9,President,Stein,4
Harris,634,2894,1756,18.9,President,Write-In,0
Harris,635,3242,2036,11,President,Romney,1562
Harris,635,3242,2036,11,President,Obama,420
Harris,635,3242,2036,11,President,Johnson,20
Harris,635,3242,2036,11,President,Stein,12
Harris,635,3242,2036,11,President,Write-In,1
Harris,636,3882,2769,6.5,President,Romney,2393
Harris,636,3882,2769,6.5,President,Obama,320
Harris,636,3882,2769,6.5,President,Johnson,18
Harris,636,3882,2769,6.5,President,Stein,5
Harris,636,3882,2769,6.5,President,Write-In,0
Harris,637,2474,1249,70.2,President,Romney,328
Harris,637,2474,1249,70.2,President,Obama,874
Harris,637,2474,1249,70.2,President,Johnson,11
Harris,637,2474,1249,70.2,President,Stein,13
Harris,637,2474,1249,70.2,President,Write-In,0
Harris,638,2085,1428,14.7,President,Romney,99
Harris,638,2085,1428,14.7,President,Obama,1300
Harris,638,2085,1428,14.7,President,Johnson,8
Harris,638,2085,1428,14.7,President,Stein,2
Harris,638,2085,1428,14.7,President,Write-In,0
Harris,639,2481,1546,12.2,President,Romney,1206
Harris,639,2481,1546,12.2,President,Obama,300
Harris,639,2481,1546,12.2,President,Johnson,22
Harris,639,2481,1546,12.2,President,Stein,3
Harris,639,2481,1546,12.2,President,Write-In,0
Harris,640,3539,2108,18.5,President,Romney,1223
Harris,640,3539,2108,18.5,President,Obama,813
Harris,640,3539,2108,18.5,President,Johnson,31
Harris,640,3539,2108,18.5,President,Stein,9
Harris,640,3539,2108,18.5,President,Write-In,0
Harris,641,3397,2146,15,President,Romney,1326
Harris,641,3397,2146,15,President,Obama,752
Harris,641,3397,2146,15,President,Johnson,23
Harris,641,3397,2146,15,President,Stein,6
Harris,641,3397,2146,15,President,Write-In,3
Harris,642,1766,1321,7,President,Romney,1093
Harris,642,1766,1321,7,President,Obama,211
Harris,642,1766,1321,7,President,Johnson,7
Harris,642,1766,1321,7,President,Stein,2
Harris,642,1766,1321,7,President,Write-In,0
Harris,643,5357,3158,23.4,President,Romney,1192
Harris,643,5357,3158,23.4,President,Obama,1888
Harris,643,5357,3158,23.4,President,Johnson,32
Harris,643,5357,3158,23.4,President,Stein,8
Harris,643,5357,3158,23.4,President,Write-In,1
Harris,644,5241,3332,15.3,President,Romney,2087
Harris,644,5241,3332,15.3,President,Obama,1163
Harris,644,5241,3332,15.3,President,Johnson,43
Harris,644,5241,3332,15.3,President,Stein,12
Harris,644,5241,3332,15.3,President,Write-In,1
Harris,645,3994,2546,10.4,President,Romney,1151
Harris,645,3994,2546,10.4,President,Obama,1319
Harris,645,3994,2546,10.4,President,Johnson,36
Harris,645,3994,2546,10.4,President,Stein,15
Harris,645,3994,2546,10.4,President,Write-In,0
Harris,646,2148,1166,18.3,President,Romney,344
Harris,646,2148,1166,18.3,President,Obama,788
Harris,646,2148,1166,18.3,President,Johnson,8
Harris,646,2148,1166,18.3,President,Stein,1
Harris,646,2148,1166,18.3,President,Write-In,0
Harris,647,5544,2792,11,President,Romney,727
Harris,647,5544,2792,11,President,Obama,1957
Harris,647,5544,2792,11,President,Johnson,21
Harris,647,5544,2792,11,President,Stein,8
Harris,647,5544,2792,11,President,Write-In,0
Harris,648,3179,2261,8.6,President,Romney,1602
Harris,648,3179,2261,8.6,President,Obama,620
Harris,648,3179,2261,8.6,President,Johnson,11
Harris,648,3179,2261,8.6,President,Stein,4
Harris,648,3179,2261,8.6,President,Write-In,0
Harris,649,4420,2245,20.4,President,Romney,621
Harris,649,4420,2245,20.4,President,Obama,1570
Harris,649,4420,2245,20.4,President,Johnson,11
Harris,649,4420,2245,20.4,President,Stein,6
Harris,649,4420,2245,20.4,President,Write-In,2
Harris,650,3142,2272,9.8,President,Romney,1651
Harris,650,3142,2272,9.8,President,Obama,572
Harris,650,3142,2272,9.8,President,Johnson,23
Harris,650,3142,2272,9.8,President,Stein,1
Harris,650,3142,2272,9.8,President,Write-In,0
Harris,651,4908,3158,19.4,President,Romney,1971
Harris,651,4908,3158,19.4,President,Obama,1110
Harris,651,4908,3158,19.4,President,Johnson,30
Harris,651,4908,3158,19.4,President,Stein,8
Harris,651,4908,3158,19.4,President,Write-In,0
Harris,652,2648,1707,11.7,President,Romney,280
Harris,652,2648,1707,11.7,President,Obama,1394
Harris,652,2648,1707,11.7,President,Johnson,6
Harris,652,2648,1707,11.7,President,Stein,4
Harris,652,2648,1707,11.7,President,Write-In,0
Harris,653,0,8,NaN,President,Romney,2
Harris,653,0,8,NaN,President,Obama,6
Harris,653,0,8,NaN,President,Johnson,0
Harris,653,0,8,NaN,President,Stein,0
Harris,653,0,8,NaN,President,Write-In,0
Harris,654,5731,3452,31.8,President,Romney,1824
Harris,654,5731,3452,31.8,President,Obama,1564
Harris,654,5731,3452,31.8,President,Johnson,17
Harris,654,5731,3452,31.8,President,Stein,14
Harris,654,5731,3452,31.8,President,Write-In,0
Harris,655,6259,4066,12.5,President,Romney,2554
Harris,655,6259,4066,12.5,President,Obama,1418
Harris,655,6259,4066,12.5,President,Johnson,49
Harris,655,6259,4066,12.5,President,Stein,8
Harris,655,6259,4066,12.5,President,Write-In,1
Harris,656,2605,1620,8.1,President,Romney,55
Harris,656,2605,1620,8.1,President,Obama,1540
Harris,656,2605,1620,8.1,President,Johnson,2
Harris,656,2605,1620,8.1,President,Stein,2
Harris,656,2605,1620,8.1,President,Write-In,1
Harris,657,1198,759,26.5,President,Romney,293
Harris,657,1198,759,26.5,President,Obama,437
Harris,657,1198,759,26.5,President,Johnson,12
Harris,657,1198,759,26.5,President,Stein,2
Harris,657,1198,759,26.5,President,Write-In,0
Harris,658,2799,1697,16.7,President,Romney,1042
Harris,658,2799,1697,16.7,President,Obama,606
Harris,658,2799,1697,16.7,President,Johnson,16
Harris,658,2799,1697,16.7,President,Stein,10
Harris,658,2799,1697,16.7,President,Write-In,0
Harris,659,4552,3237,9.6,President,Romney,2305
Harris,659,4552,3237,9.6,President,Obama,869
Harris,659,4552,3237,9.6,President,Johnson,26
Harris,659,4552,3237,9.6,President,Stein,9
Harris,659,4552,3237,9.6,President,Write-In,3
Harris,660,5037,3394,10.1,President,Romney,322
Harris,660,5037,3394,10.1,President,Obama,3031
Harris,660,5037,3394,10.1,President,Johnson,8
Harris,660,5037,3394,10.1,President,Stein,3
Harris,660,5037,3394,10.1,President,Write-In,0
Harris,661,4212,2629,19.7,President,Romney,1390
Harris,661,4212,2629,19.7,President,Obama,1153
Harris,661,4212,2629,19.7,President,Johnson,31
Harris,661,4212,2629,19.7,President,Stein,11
Harris,661,4212,2629,19.7,President,Write-In,0
Harris,662,4792,3478,14,President,Romney,2813
Harris,662,4792,3478,14,President,Obama,601
Harris,662,4792,3478,14,President,Johnson,28
Harris,662,4792,3478,14,President,Stein,6
Harris,662,4792,3478,14,President,Write-In,0
Harris,663,3226,2223,19.7,President,Romney,1236
Harris,663,3226,2223,19.7,President,Obama,914
Harris,663,3226,2223,19.7,President,Johnson,32
Harris,663,3226,2223,19.7,President,Stein,11
Harris,663,3226,2223,19.7,President,Write-In,0
Harris,664,2790,1288,61.2,President,Romney,304
Harris,664,2790,1288,61.2,President,Obama,929
Harris,664,2790,1288,61.2,President,Johnson,9
Harris,664,2790,1288,61.2,President,Stein,3
Harris,664,2790,1288,61.2,President,Write-In,0
Harris,665,1997,1348,14,President,Romney,1131
Harris,665,1997,1348,14,President,Obama,193
Harris,665,1997,1348,14,President,Johnson,14
Harris,665,1997,1348,14,President,Stein,1
Harris,665,1997,1348,14,President,Write-In,0
Harris,666,0,1,NaN,President,Romney,0
Harris,666,0,1,NaN,President,Obama,1
Harris,666,0,1,NaN,President,Johnson,0
Harris,666,0,1,NaN,President,Stein,0
Harris,666,0,1,NaN,President,Write-In,0
Harris,667,2132,1541,7.3,President,Romney,1189
Harris,667,2132,1541,7.3,President,Obama,321
Harris,667,2132,1541,7.3,President,Johnson,19
Harris,667,2132,1541,7.3,President,Stein,2
Harris,667,2132,1541,7.3,President,Write-In,1
Harris,668,2456,1584,14.5,President,Romney,966
Harris,668,2456,1584,14.5,President,Obama,577
Harris,668,2456,1584,14.5,President,Johnson,20
Harris,668,2456,1584,14.5,President,Stein,9
Harris,668,2456,1584,14.5,President,Write-In,2
Harris,669,3221,2436,7.1,President,Romney,1716
Harris,669,3221,2436,7.1,President,Obama,680
Harris,669,3221,2436,7.1,President,Johnson,20
Harris,669,3221,2436,7.1,President,Stein,6
Harris,669,3221,2436,7.1,President,Write-In,0
Harris,670,2922,2092,5.3,President,Romney,1652
Harris,670,2922,2092,5.3,President,Obama,397
Harris,670,2922,2092,5.3,President,Johnson,21
Harris,670,2922,2092,5.3,President,Stein,7
Harris,670,2922,2092,5.3,President,Write-In,0
Harris,671,2921,1867,18.9,President,Romney,1082
Harris,671,2921,1867,18.9,President,Obama,736
Harris,671,2921,1867,18.9,President,Johnson,25
Harris,671,2921,1867,18.9,President,Stein,4
Harris,671,2921,1867,18.9,President,Write-In,0
Harris,672,4747,3385,14.7,President,Romney,2224
Harris,672,4747,3385,14.7,President,Obama,1082
Harris,672,4747,3385,14.7,President,Johnson,33
Harris,672,4747,3385,14.7,President,Stein,9
Harris,672,4747,3385,14.7,President,Write-In,0
Harris,673,2986,2020,11.8,President,Romney,1615
Harris,673,2986,2020,11.8,President,Obama,364
Harris,673,2986,2020,11.8,President,Johnson,21
Harris,673,2986,2020,11.8,President,Stein,6
Harris,673,2986,2020,11.8,President,Write-In,2
Harris,674,4036,2907,9.7,President,Romney,2169
Harris,674,4036,2907,9.7,President,Obama,676
Harris,674,4036,2907,9.7,President,Johnson,26
Harris,674,4036,2907,9.7,President,Stein,9
Harris,674,4036,2907,9.7,President,Write-In,1
Harris,675,0,0,NaN,President,Romney,0
Harris,675,0,0,NaN,President,Obama,0
Harris,675,0,0,NaN,President,Johnson,0
Harris,675,0,0,NaN,President,Stein,0
Harris,675,0,0,NaN,President,Write-In,0
Harris,676,0,0,NaN,President,Romney,0
Harris,676,0,0,NaN,President,Obama,0
Harris,676,0,0,NaN,President,Johnson,0
Harris,676,0,0,NaN,President,Stein,0
Harris,676,0,0,NaN,President,Write-In,0
Harris,677,962,459,64.8,President,Romney,134
Harris,677,962,459,64.8,President,Obama,304
Harris,677,962,459,64.8,President,Johnson,6
Harris,677,962,459,64.8,President,Stein,0
Harris,677,962,459,64.8,President,Write-In,0
Harris,678,758,462,21.9,President,Romney,307
Harris,678,758,462,21.9,President,Obama,145
Harris,678,758,462,21.9,President,Johnson,5
Harris,678,758,462,21.9,President,Stein,1
Harris,678,758,462,21.9,President,Write-In,0
Harris,679,3292,2130,22,President,Romney,1613
Harris,679,3292,2130,22,President,Obama,482
Harris,679,3292,2130,22,President,Johnson,12
Harris,679,3292,2130,22,President,Stein,5
Harris,679,3292,2130,22,President,Write-In,0
Harris,680,177,79,2.8,President,Romney,34
Harris,680,177,79,2.8,President,Obama,40
Harris,680,177,79,2.8,President,Johnson,5
Harris,680,177,79,2.8,President,Stein,0
Harris,680,177,79,2.8,President,Write-In,0
Harris,681,5,1,20,President,Romney,0
Harris,681,5,1,20,President,Obama,1
Harris,681,5,1,20,President,Johnson,0
Harris,681,5,1,20,President,Stein,0
Harris,681,5,1,20,President,Write-In,0
Harris,682,4112,2587,19.5,President,Romney,1907
Harris,682,4112,2587,19.5,President,Obama,631
Harris,682,4112,2587,19.5,President,Johnson,22
Harris,682,4112,2587,19.5,President,Stein,7
Harris,682,4112,2587,19.5,President,Write-In,0
Harris,683,262,98,74.8,President,Romney,30
Harris,683,262,98,74.8,President,Obama,65
Harris,683,262,98,74.8,President,Johnson,1
Harris,683,262,98,74.8,President,Stein,0
Harris,683,262,98,74.8,President,Write-In,0
Harris,684,187,97,7,President,Romney,56
Harris,684,187,97,7,President,Obama,38
Harris,684,187,97,7,President,Johnson,1
Harris,684,187,97,7,President,Stein,1
Harris,684,187,97,7,President,Write-In,0
Harris,685,341,196,6.2,President,Romney,92
Harris,685,341,196,6.2,President,Obama,102
Harris,685,341,196,6.2,President,Johnson,2
Harris,685,341,196,6.2,President,Stein,0
Harris,685,341,196,6.2,President,Write-In,0
Harris,686,188,80,23.9,President,Romney,20
Harris,686,188,80,23.9,President,Obama,60
Harris,686,188,80,23.9,President,Johnson,0
Harris,686,188,80,23.9,President,Stein,0
Harris,686,188,80,23.9,President,Write-In,0
Harris,687,2474,1732,12,President,Romney,1195
Harris,687,2474,1732,12,President,Obama,487
Harris,687,2474,1732,12,President,Johnson,16
Harris,687,2474,1732,12,President,Stein,4
Harris,687,2474,1732,12,President,Write-In,0
Harris,688,3274,2492,5.3,President,Romney,2002
Harris,688,3274,2492,5.3,President,Obama,440
Harris,688,3274,2492,5.3,President,Johnson,18
Harris,688,3274,2492,5.3,President,Stein,12
Harris,688,3274,2492,5.3,President,Write-In,0
Harris,689,2247,1160,32.2,President,Romney,531
Harris,689,2247,1160,32.2,President,Obama,571
Harris,689,2247,1160,32.2,President,Johnson,15
Harris,689,2247,1160,32.2,President,Stein,5
Harris,689,2247,1160,32.2,President,Write-In,0
Harris,690,4227,3087,7.7,President,Romney,2430
Harris,690,4227,3087,7.7,President,Obama,613
Harris,690,4227,3087,7.7,President,Johnson,26
Harris,690,4227,3087,7.7,President,Stein,4
Harris,690,4227,3087,7.7,President,Write-In,0
Harris,691,34,12,5.9,President,Romney,5
Harris,691,34,12,5.9,President,Obama,6
Harris,691,34,12,5.9,President,Johnson,0
Harris,691,34,12,5.9,President,Stein,0
Harris,691,34,12,5.9,President,Write-In,0
Harris,692,2610,1722,7,President,Romney,1278
Harris,692,2610,1722,7,President,Obama,409
Harris,692,2610,1722,7,President,Johnson,19
Harris,692,2610,1722,7,President,Stein,5
Harris,692,2610,1722,7,President,Write-In,0
Harris,693,654,419,11.2,President,Romney,109
Harris,693,654,419,11.2,President,Obama,305
Harris,693,654,419,11.2,President,Johnson,2
Harris,693,654,419,11.2,President,Stein,0
Harris,693,654,419,11.2,President,Write-In,0
Harris,694,820,559,18.3,President,Romney,373
Harris,694,820,559,18.3,President,Obama,175
Harris,694,820,559,18.3,President,Johnson,5
Harris,694,820,559,18.3,President,Stein,3
