CNTYVTD,VTDKEY,Voter_Registration,Turnout,Spanish_Surname_Voter_Registration,Spanish_Surname_Turnout
"1750022",3960,302,174,176,0.526627218934911
"1750031",3961,597,417,134,0.203836930455636
"1750032",3962,572,416,40,0.0565110565110565
"1750041",3963,368,242,45,0.0732758620689655
"1750042",3964,580,379,33,0.0573770491803279
"1750043",3965,395,259,34,0.0569105691056911
"1770001",3966,2813,1429,728,0.14555633310007
"1770002",3967,1880,875,560,0.194570135746606
"1770003",3968,1662,764,625,0.217391304347826
"1770005",3969,625,355,57,0.047752808988764
"1770007",3970,371,229,36,0.0474137931034483
"1770008",3971,330,193,57,0.106060606060606
"1770009",3972,1167,581,500,0.33616298811545
"1770010",3973,678,314,259,0.266666666666667
"1770011",3974,210,146,15,0.0410958904109589
"1770012",3975,210,130,52,0.161538461538462
"1770013",3976,320,184,52,0.0918918918918919
"1770014",3977,78,64,1,0.0149253731343284
"1770015",3978,341,196,55,0.0441176470588235
"17704/6",3979,1598,596,830,0.377887788778878
"1790001",3980,443,283,12,0.0141342756183746
"1790002",3981,2641,1438,387,0.0673684210526316
"1790003",3982,108,79,3,0.0123456790123457
"1790004",3983,689,459,37,0.0393013100436681
"1790005",3984,3265,2103,245,0.0522317188983856
"1790006",3985,2873,1921,216,0.043274244004171
"1790007",3986,2517,1228,337,0.0727272727272727
"1810101",3987,1687,795,190,0.0530973451327434
"1810102",3988,1976,1024,195,0.0725490196078431
"1810103",3989,1890,904,176,0.0653377630121816
"1810104",3990,992,670,27,0.0234604105571848
"1810105",3991,722,437,11,0.0365591397849462
"1810106",3992,2259,1336,68,0.0202166064981949
"1810107",3993,1748,1077,43,0.0229568411386593
"1810108",3994,1692,1104,32,0.0183150183150183
"1810109",3995,3160,1897,131,0.0234413965087282
"1810201",3996,3341,1811,105,0.0257393209200438
"1810202",3997,3529,1866,98,0.0266524520255864
"1810203",3998,1229,487,57,0.0228215767634855
"1810204",3999,84,55,12,0.0185185185185185
"1810205",4000,3502,2125,58,0.0112201963534362
"1810206",4001,1344,716,49,0.0247592847317744
"1810207",4002,745,470,41,0.0613496932515337
"1810208",4003,1382,780,27,0.0126582278481013
"1810209",4004,1345,854,33,0.0211764705882353
"1810210",4005,1772,1061,31,0.0147874306839187
"1810301",4006,2328,1428,99,0.0294520547945205
"1810302",4007,3071,1692,246,0.039112667834209
"1810303",4008,418,264,13,0.0153256704980843
"1810304",4009,2918,1632,120,0.0483675937122128
"1810305",4010,1253,733,36,0.0162822252374491
"1810306",4011,3513,2145,93,0.0195804195804196
"1810307",4012,1727,1057,54,0.018957345971564
"1810308",4013,957,584,47,0.0360205831903945
"1810309",4014,996,570,115,0.0656
"1810310",4015,231,145,4,0.034965034965035
"1810401",4016,1577,823,52,0.0199063231850117
"1810402",4017,2696,1462,70,0.0222996515679443
"1810403",4018,2985,1939,44,0.0142930066360388
"1810404",4019,3605,2293,57,0.0191387559808612
"1810405",4020,524,307,22,0.0176056338028169
"1810406",4021,2309,1429,42,0.0146036161335188
"1810407",4022,227,100,4,0.0408163265306122
"1810408",4023,697,433,17,0.0128205128205128
"1810409",4024,2091,1352,53,0.0383779869659667
"1810410",4025,2240,1435,93,0.0307167235494881
"1810411",4026,154,96,6,0.0198019801980198
"1810412",4027,1279,876,34,0.0216647662485747
"1830001",4028,1495,1083,60,0.0335195530726257
"1830002",4029,3312,2416,79,0.0156185778873818
"1830003",4030,1798,1247,58,0.026813880126183
"1830004",4031,2539,2002,49,0.0163204747774481
"1830005",4032,3044,2170,95,0.024896265560166
"1830006",4033,2033,1498,55,0.0195945945945946
"1830007",4034,3004,1888,138,0.0355815188528943
"1830008",4035,3832,2590,117,0.0258787176516029
"1830009",4036,3717,2715,108,0.0189239332096475
"1830010",4037,4373,2382,398,0.056047197640118
"1830011",4038,4152,2694,209,0.0341372912801484
"1830012",4039,4059,2731,106,0.017203513909224
"1830013",4040,2884,1706,84,0.0182783018867925
"1830014",4041,3866,2773,139,0.0258369723435226
"1830015",4042,1511,724,132,0.0533707865168539
"1830016",4043,3717,2468,188,0.0337484933708317
"1830017",4044,851,459,45,0.0326797385620915
"1830018",4045,2813,2218,86,0.0195238095238095
"1830019",4046,3563,2166,172,0.0213655364607524
"1830020",4047,3250,1642,255,0.0473846153846154
"1830021",4048,4478,2489,390,0.0504235578862445
"1850001",4049,1464,968,64,0.0366108786610879
"1850002",4050,881,551,53,0.0543478260869565
"1850003",4051,1828,920,444,0.153681963713981
"1850004",4052,994,612,35,0.0146818923327896
"1850005",4053,1177,777,123,0.0670886075949367
"1850006",4054,1870,1121,238,0.0967169476486247
"1850007",4055,1349,758,66,0.033288948069241
"1850008",4056,642,379,31,0.0450928381962865
"1850009",4057,400,244,10,0.0289256198347107
"1850010",4058,1023,677,62,0.037956204379562
"1850012",4059,953,615,86,0.0769230769230769
"1850014",4060,938,530,66,0.0302457466918715
"1850015",4061,985,620,42,0.0314569536423841
"1870102",4062,900,664,188,0.189627228525122
"1870103",4063,674,457,162,0.162946428571429
"1870104",4064,884,534,255,0.256603773584906
"1870105",4065,2438,1509,469,0.13567174056916
"1870106",4066,2288,1662,362,0.145596165368484
"1870107",4067,962,652,91,0.0672782874617737
"1870109",4068,491,308,65,0.101587301587302
"1870110",4069,179,127,47,0.181102362204724
"1870112",4070,82,35,18,0.0909090909090909
"1870113",4071,1023,599,213,0.147651006711409
"1870114",4072,692,397,247,0.222513089005236
"1870115",4073,244,173,31,0.0920245398773006
"1870116",4074,2133,1316,435,0.122913505311077
"1870117",4075,765,574,164,0.136915077989601
"1870119",4076,1649,1115,312,0.161116111611161
"1870120",4077,1010,676,168,0.133235724743777
"1870123",4078,10,7,4,0.3
"1870124",4079,5,5,0,0
"1870125",4080,184,142,22,0.0857142857142857
"1870126",4081,29,23,4,0.2
"1870127",4082,11,7,0,0.125
"1870128",4083,1558,1168,209,0.138461538461538
"1870129",4084,1356,909,282,0.18041804180418
"1870201",4085,542,258,279,0.453125
"1870202",4086,1203,582,760,0.534513274336283
"1870203",4087,553,198,392,0.676616915422886
"1870204",4088,1362,676,828,0.559593023255814
"1870205",4089,1052,614,309,0.182866556836903
"1870206",4090,2343,877,1536,0.4875
"1870207",4091,1087,479,628,0.493697478991597
"1870208",4092,2676,1758,455,0.127501429388222
"1870209",4093,1039,375,736,0.689008042895442
"1870210",4094,787,493,264,0.2875
"1870211",4095,91,76,12,0.12987012987013
"1870212",4096,158,77,61,0.259259259259259
"1870213",4097,881,623,209,0.209150326797386
"1870214",4098,473,322,150,0.230061349693252
"1870215",4099,177,145,27,0.148387096774194
"1870216",4100,54,43,12,0.19047619047619
"1870217",4101,167,65,85,0.363636363636364
"1870218",4102,85,44,46,0.5
"1870219",4103,88,46,36,0.369565217391304
"1870220",4104,71,40,28,0.357142857142857
"1870221",4105,24,15,11,0.357142857142857
"1870222",4106,5,0,1,0
"1870223",4107,256,142,87,0.311258278145695
"1870224",4108,172,65,125,0.615384615384615
"1870225",4109,20,12,11,0.461538461538462
"1870226",4110,300,158,126,0.279503105590062
"1870227",4111,579,455,85,0.103896103896104
"1870228",4112,630,424,156,0.158767772511848
"1870229",4113,157,84,48,0.289156626506024
"1870230",4114,56,43,16,0.162790697674419
"1870231",4115,102,82,11,0.0833333333333333
"1870232",4116,30,24,3,0
"1870303",4117,1270,922,147,0.140425531914894
"1870304",4118,3656,2592,572,0.138473341004987
"1870305",4119,2589,1910,440,0.145822784810127
"1870306",4120,3577,2582,444,0.115074798619102
"1870307",4121,3697,2672,599,0.140716374269006
"1870308",4122,2085,1480,303,0.138472032742156
"1870309",4123,2434,1736,357,0.142374788970174
"1870310",4124,1579,969,350,0.173017507723996
"1870311",4125,2593,1479,607,0.197080291970803
"1870401",4126,1282,759,292,0.167989417989418
"1870404",4127,2322,1668,397,0.142440163455925
"1870405",4128,1729,1125,305,0.148825065274151
"1870406",4129,1004,721,88,0.0722222222222222
"1870407",4130,1496,943,232,0.120292887029289
"1870408",4131,873,583,185,0.176672384219554
"1870409",4132,1059,699,169,0.157162726008345
"1870410",4133,136,94,37,0.236559139784946
"1870412",4134,1239,824,245,0.165094339622642
"1870413",4135,625,449,56,0.0714285714285714
"1870414",4136,1626,1106,268,0.135472370766488
"1870415",4137,2921,1961,606,0.177240684793555
"1890101",4138,496,213,229,0.254716981132075
"1890102",4139,201,68,102,0.209677419354839
"1890103",4140,757,246,504,0.57085020242915
"1890104",4141,829,274,489,0.382899628252788
"1890105",4142,398,167,139,0.263803680981595
"1890108",4143,125,57,57,0.160714285714286
"1890110",4144,403,267,67,0.130268199233716
"1890111",4145,1166,400,647,0.317258883248731
"1890112",4146,590,389,121,0.122395833333333
"1890202",4147,589,153,392,0.5
"1890203",4148,897,214,692,0.671296296296296
"1890204",4149,1034,315,669,0.522875816993464
"1890205",4150,432,120,295,0.566666666666667
"1890206",4151,136,36,114,0.828571428571429
"1890213",4152,346,113,181,0.353448275862069
"1890214",4153,885,458,469,0.391705069124424
"1890215",4154,370,169,192,0.384615384615385
"1890304",4155,960,540,281,0.175238095238095
"1890305",4156,1173,741,210,0.103448275862069
"1890306",4157,106,58,41,0.319148936170213
"1890307",4158,386,146,136,0.295774647887324
"1890316",4159,1340,639,649,0.340659340659341
"1890317",4160,193,93,58,0.0851063829787234
"1890318",4161,1175,612,342,0.1996699669967
"1890406",4162,1073,334,679,0.524539877300613
"1890407",4163,1326,917,203,0.110869565217391
"1890408",4164,766,476,197,0.172839506172839
"1890409",4165,868,419,357,0.302158273381295
"1890419",4166,247,138,52,0.0930232558139535
"1890420",4167,336,239,48,0.0663900414937759
"1910101",4168,510,235,115,0.0735294117647059
"1910201",4169,121,64,32,0.118421052631579
"1910202",4170,397,215,69,0.124
"1910301",4171,135,72,24,0.0561797752808989
"1910302",4172,334,179,55,0.0779816513761468
"1910401",4173,312,256,46,0.0642201834862385
"1910402",4174,217,88,41,0.0261437908496732
"1930001",4175,859,551,41,0.0311958405545927
"1930004",4176,122,77,5,0
"1930005",4177,130,109,1,0.00892857142857143
"1930007",4178,1422,850,80,0.0365135453474676
"1930009",4179,183,146,5,0.0133333333333333
"1930012",4180,170,141,0,0
"1930014",4181,190,137,0,0
"1930015",4182,185,114,7,0
"1930017",4183,152,112,5,0.0117647058823529
"1930022",4184,1140,771,27,0.0121293800539084
"1930023",4185,842,544,47,0.0323741007194245
"1950001",4186,756,473,177,0.0971922246220302
"1950002",4187,57,47,4,0.0666666666666667
"1950003",4188,257,180,30,0.0386740331491713
"1950004",4189,563,385,67,0.0527704485488127
"1950005",4190,513,316,129,0.139240506329114
"1950006",4191,708,445,166,0.193763919821826
"1950007",4192,38,33,2,0
"1950009",4193,119,83,12,0.0357142857142857
"1970001",4194,676,401,51,0.0491400491400491
"1970002",4195,617,332,84,0.0606060606060606
"1970003",4196,658,377,87,0.0532994923857868
"1970004",4197,621,385,52,0.0440414507772021
"1990001",4198,1595,943,23,0.0133928571428571
"1990002",4199,4352,2507,130,0.0249183006535948
"1990003",4200,711,409,14,0.0173697270471464
"1990004",4201,874,524,11,0.009765625
"1990005",4202,629,377,9,0.0138121546961326
"1990006",4203,3368,2144,129,0.0329138431752178
"1990007",4204,696,410,8,0.0153061224489796
"1990008",4205,826,559,11,0.0186915887850467
"1990009",4206,2596,1606,60,0.0257595772787318
"1990010",4207,1959,986,38,0.0191285866099894
"1990011",4208,1525,836,27,0.0134310134310134
"1990012",4209,1169,730,20,0.0125
"1990013",4210,2324,1549,63,0.0300546448087432
"1990014",4211,1376,1005,35,0.023109243697479
"1990015",4212,1855,1150,63,0.0276292335115865
"1990016",4213,2233,1416,80,0.0352852852852853
"1990017",4214,915,601,20,0.0241796200345423
"1990018",4215,4142,2850,121,0.0254237288135593
"1990019",4216,1316,874,30,0.0238663484486874
"2010001",4217,980,601,306,0.258289703315881
"2010002",4218,2843,1771,708,0.182608695652174
"2010003",4219,2454,1784,366,0.12910938433951
"2010004",4220,1659,1215,250,0.127806563039724
"2010005",4221,1481,1066,263,0.142578125
"2010006",4222,3316,2050,611,0.168977914740627
"2010007",4223,1031,620,80,0.048951048951049
"2010008",4224,1667,1069,329,0.196392785571142
"2010009",4225,1759,857,841,0.440145102781137
"2010010",4226,1735,744,1482,0.86784140969163
"2010011",4227,1816,753,1395,0.847058823529412
"2010012",4228,714,361,222,0.326153846153846
"2010013",4229,2769,1577,473,0.146769662921348
"2010014",4230,1833,1370,147,0.0782258064516129
"2010015",4231,2798,2165,124,0.0382101558572147
"2010016",4232,952,638,98,0.087603305785124
"2010017",4233,1101,673,259,0.228209191759113
"2010018",4234,1397,1039,119,0.0852156057494867
"2010019",4235,996,685,139,0.124816446402349
"2010020",4236,3020,1156,272,0.0989010989010989
"2010021",4237,1029,650,74,0.0702028081123245
"2010022",4238,2478,1447,288,0.0993124522536287
"2010023",4239,513,165,263,0.388888888888889
"2010024",4240,625,346,30,0.0492307692307692
"2010025",4241,1076,550,36,0.0399201596806387
"2010026",4242,1827,950,1209,0.635241301907969
"2010027",4243,3014,1517,2148,0.659916201117318
"2010028",4244,2793,1913,405,0.131232091690544
"2010029",4245,2652,996,2058,0.760215053763441
"2010030",4246,2046,1391,230,0.105423987776929
"2010031",4247,2634,1534,62,0.0232052211747643
"2010032",4248,2191,1428,174,0.0882572924457741
"2010033",4249,3494,2339,402,0.0995888533576976
"2010034",4250,2709,1778,291,0.111702127659574
"2010035",4251,210,123,91,0.235294117647059
"2010036",4252,2838,1474,835,0.290490341753343
"2010037",4253,1884,1288,202,0.104065040650407
"2010038",4254,2662,1903,258,0.0888638920134983
"2010039",4255,2691,1805,265,0.0856643356643357
"2010040",4256,517,376,26,0.0625
"2010041",4257,1215,853,197,0.128878281622912
"2010042",4258,1094,644,48,0.0354131534569983
"2010043",4259,1781,921,677,0.335266821345708
"2010044",4260,1989,807,1422,0.695044472681067
"2010045a",4261,1572,923,466,0.20989010989011
"2010045b",4262,0,0,0,0
"2010046",4263,2477,976,1799,0.694714131607336
"2010047",4264,1623,881,205,0.112607099143207
"2010048",4265,992,564,133,0.107692307692308
"2010049",4266,1508,920,327,0.127733026467204
"2010050",4267,3432,2178,369,0.115014436958614
"2010051",4268,1590,1009,245,0.136363636363636
"2010052",4269,2295,1605,325,0.123934426229508
"2010053",4270,1870,1350,339,0.124507486209614
"2010054",4271,1400,1012,191,0.119667013527575
"2010055",4272,1145,739,250,0.162310866574966
"2010056",4273,1282,863,190,0.15
"2010057",4274,3082,2236,477,0.113189897100094
"2010058",4275,1626,1061,503,0.200584225900682
"2010059",4276,2211,1596,370,0.12702527543746
"2010060",4277,2266,1513,231,0.0885733603786342
"2010061",4278,1274,610,644,0.543165467625899
"2010062",4279,2187,948,1946,0.906108597285068
"2010063",4280,1761,1075,153,0.0689655172413793
"2010064",4281,2075,830,1820,0.882202304737516
"2010065",4282,2167,936,1973,0.912154031287605
"2010066",4283,1085,451,831,0.774580335731415
"2010067",4284,2753,1240,1846,0.630691399662732
"2010068",4285,2753,1686,64,0.0198511166253102
"2010069",4286,1303,502,1161,0.91220556745182
"2010070",4287,3057,2307,272,0.0713954566527585
"2010071",4288,1894,1239,578,0.208026208026208
"2010072",4289,1879,1004,1522,0.811501597444089
"2010073",4290,1506,998,320,0.155063291139241
"2010074",4291,3618,2753,268,0.0767101621194148
"2010075",4292,1324,858,389,0.231901840490798
"2010076",4293,1856,1106,627,0.316213494461229
"2010077",4294,0,0,0,0
"2010078",4295,1479,704,1187,0.794162826420891
"2010079",4296,2948,1228,2620,0.889587073608618
"2010080",4297,2720,1640,976,0.330589849108368
"2010081",4298,1841,849,1271,0.698841698841699
"2010082",4299,3364,2223,349,0.0900428775607432
"2010083",4300,2211,1498,383,0.116498316498317
"2010084",4301,1358,791,253,0.173370319001387
"2010085",4302,2061,1283,37,0.012216404886562
"2010086",4303,2409,1567,515,0.178571428571429
"2010087",4304,2760,2109,96,0.0383817427385892
"2010088",4305,1722,1044,172,0.0879581151832461
"2010089",4306,1071,787,58,0.0602240896358543
"2010090",4307,2085,1441,127,0.0672645739910314
"2010091",4308,1259,799,140,0.115482233502538
"2010092",4309,2207,1640,140,0.0670205706702057
"2010093",4310,3278,1425,2254,0.665387567152725
"2010094",4311,528,252,405,0.745833333333333
"2010095",4312,3181,2365,186,0.0574601641718976
"2010096",4313,1296,765,308,0.209424083769634
"2010097",4314,1994,1386,208,0.094197437829691
"2010098",4315,2464,1514,185,0.060398078242965
"2010099",4316,2023,879,708,0.30229746070133
"2010100",4317,1732,746,698,0.390922401171303
"2010101",4318,934,390,203,0.123989218328841
"2010102",4319,1899,761,1145,0.533333333333333
"2010103",4320,1442,897,370,0.203807390817469
"2010104",4321,1855,1233,116,0.0467532467532468
"2010105",4322,2132,915,1581,0.779837775202781
"2010106",4323,233,70,117,0.393939393939394
"2010107",4324,1899,853,1066,0.504358655043587
"2010108",4325,3198,1705,615,0.152368758002561
"2010109",4326,2475,1385,99,0.0403624382207578
"2010110",4327,2871,2054,390,0.115107913669065
"2010111",4328,1864,1390,251,0.0925240562546262
"2010112",4329,2886,1936,327,0.113289760348584
"2010113",4330,2517,1716,356,0.140127388535032
"2010114",4331,1285,959,113,0.103743315508021
"2010115",4332,1748,904,549,0.290094339622642
"2010116",4333,3013,2378,172,0.0580704160951075
"2010117",4334,1871,860,932,0.460869565217391
"2010118",4335,1160,787,61,0.118954248366013
"2010119",4336,964,629,132,0.104553119730185
"2010120",4337,1424,877,328,0.155107187894073
"2010121",4338,683,437,153,0.185614849187935
"2010122",4339,1903,1083,256,0.104477611940299
"2010123",4340,1629,954,162,0.0862262038073908
"2010124",4341,1928,1523,134,0.0752831445702865
"2010125",4342,2283,1431,339,0.135400907715582
"2010126",4343,2809,2038,253,0.0604060913705584
"2010127",4344,1702,1036,128,0.0823401950162514
"2010128",4345,2244,1674,92,0.0444301352221507
"2010129",4346,2103,1441,131,0.0958174904942966
"2010130",4347,2218,1733,112,0.0499316005471956
"2010131",4348,791,446,370,0.273563218390805
"2010132",4349,2408,1518,37,0.0137581462708182
"2010133",4350,2600,2031,133,0.0482180293501048
"2010134",4351,1429,812,632,0.418109187749667
"2010135",4352,2742,2072,151,0.0547045951859956
"2010136",4353,2104,1437,52,0.0261941448382126
"2010137",4354,1394,910,238,0.145180023228804
"2010138",4355,1731,920,176,0.0754491017964072
"2010139",4356,2749,2054,210,0.0739549839228296
"2010140",4357,3091,2000,221,0.0621152770005596
"2010141",4358,220,79,72,0.27027027027027
"2010142",4359,875,383,713,0.858310626702997
"2010143",4360,899,703,98,0.107604017216643
"2010144",4361,1139,681,79,0.0440251572327044
"2010145",4362,1580,908,45,0.0188679245283019
"2010146",4363,1961,1374,218,0.108300395256917
"2010147",4364,2828,1744,362,0.109823062843197
"2010148",4365,2461,1841,141,0.0598341232227488
"2010149",4366,704,471,87,0.209643605870021
"2010150",4367,1207,746,147,0.0736111111111111
"2010151",4368,846,464,155,0.154028436018957
"2010152",4369,2672,1080,1788,0.692464358452138
"2010153",4370,1754,765,1329,0.758379888268156
"2010154",4371,2130,953,1810,0.855039637599094
"2010155",4372,4065,2798,413,0.0961463604515376
"2010156",4373,30,21,0,0.1
"2010157",4374,2301,1263,153,0.0424354243542435
"2010158",4375,2995,1739,60,0.0138976626658244
"2010159",4376,985,500,126,0.106029106029106
"2010160",4377,691,386,77,0.0957746478873239
"2010161",4378,1023,585,89,0.0678899082568807
"2010162",4379,1293,519,911,0.743852459016393
"2010163",4380,3043,1416,2188,0.741935483870968
"2010164",4381,1519,857,89,0.0493827160493827
"2010165",4382,2277,1479,442,0.18030303030303
"2010166",4383,1031,592,384,0.328571428571429
"2010167",4384,56,20,33,0.555555555555556
"2010168",4385,521,315,33,0.0401459854014599
"2010169",4386,2530,1493,42,0.0151400454201363
"2010170",4387,1875,834,912,0.434720229555237
"2010171",4388,1608,808,275,0.129973474801061
"2010172",4389,600,309,378,0.656765676567657
"2010173",4390,1564,1205,91,0.0778894472361809
"2010174",4391,3330,2437,211,0.065742397137746
"2010175",4392,2486,1942,195,0.0763187429854097
"2010176",4393,1577,1159,66,0.0428979980934223
"2010177",4394,1446,1062,113,0.0898520084566596
"2010178",4395,1700,1286,80,0.0466666666666667
"2010179",4396,1502,772,611,0.362139917695473
"2010180",4397,2585,1423,196,0.0714285714285714
"2010181",4398,1967,932,1484,0.791523482245132
"2010182",4399,1069,777,124,0.0671232876712329
"2010183",4400,2432,1920,90,0.0376497432972048
"2010184",4401,988,470,516,0.519417475728155
"2010185",4402,1987,1121,824,0.408284023668639
"2010186",4403,797,374,422,0.497191011235955
"2010187",4404,313,113,289,0.920792079207921
"2010188",4405,1611,685,1013,0.625199362041467
"2010189",4406,1458,968,295,0.17755991285403
"2010190",4407,1721,676,1201,0.70679012345679
"2010191",4408,1393,510,929,0.652542372881356
"2010192",4409,2037,1078,235,0.0903225806451613
"2010193",4410,1043,610,28,0.0275387263339071
"2010194",4411,1727,1215,126,0.0811496196111581
"2010195",4412,1711,958,108,0.0654761904761905
"2010196",4413,350,191,112,0.305882352941176
"2010197",4414,2879,1608,139,0.0352209944751381
"2010198",4415,657,302,28,0.0387323943661972
"2010199",4416,3111,2116,268,0.0893595041322314
"2010200",4417,3210,2239,286,0.0875706214689266
"2010201",4418,759,365,69,0.0625
"2010202",4419,1476,820,108,0.0593667546174142
"2010203",4420,911,422,537,0.617728531855956
"2010204",4421,3464,2431,477,0.12926718252162
"2010205",4422,1676,1057,55,0.0231854838709677
"2010206",4423,2665,1311,1521,0.469175340272218
"2010207",4424,1157,720,710,0.582582582582583
"2010208",4425,2199,1173,1083,0.423183072677093
"2010209",4426,2311,1368,648,0.210172026925954
"2010210",4427,2336,1560,92,0.035016835016835
"2010211",4428,2802,1398,1602,0.547286821705426
"2010212",4429,1252,533,848,0.646245059288538
"2010213",4430,3285,2552,103,0.0298376480912681
"2010214",4431,1802,1348,128,0.0795081967213115
"2010215",4432,2184,1636,159,0.0695256660168941
"2010216",4433,1913,1104,489,0.207881773399015
"2010217",4434,2574,2016,131,0.0515695067264574
"2010218",4435,2278,1300,1432,0.586236193712829
"2010219",4436,2692,1713,143,0.0462724935732648
"2010220",4437,2353,1064,592,0.216432865731463
"2010221",4438,2478,1311,1522,0.61304347826087
"2010222",4439,2399,1809,78,0.0335365853658537
"2010223",4440,3534,2121,336,0.0933333333333333
"2010224",4441,2250,1555,173,0.0677009873060649
"2010225",4442,988,580,142,0.105461393596987
"2010226",4443,2397,1074,1961,0.799404170804369
"2010227",4444,1762,1403,53,0.0333598093725179
"2010228",4445,1061,749,25,0.0208955223880597
"2010229",4446,815,359,562,0.71875
"2010230",4447,1070,568,101,0.074487895716946
"2010231",4448,2217,1035,1592,0.73202614379085
"2010232",4449,1710,1249,93,0.0483304042179262
"2010233",4450,2338,1655,203,0.0766644250168124
"2010234",4451,3873,2989,149,0.0399515738498789
"2010235",4452,3374,1987,174,0.0479825517993457
"2010236",4453,2121,1121,268,0.114150943396226
"2010237",4454,2181,1235,133,0.0409252669039146
"2010238",4455,1881,1063,148,0.0601577909270217
"2010239",4456,1993,1123,135,0.0536912751677852
"2010240",4457,2676,1562,72,0.0240112994350282
"2010241",4458,2296,973,1235,0.553775743707094
"2010242",4459,1571,686,748,0.444267515923567
"2010243",4460,448,304,1,0
"2010244",4461,2917,1758,695,0.209715639810427
"2010245",4462,2666,1762,412,0.144599303135889
"2010246",4463,3396,2421,452,0.135367425870219
"2010247",4464,1598,825,52,0.0283870967741936
"2010248",4465,2100,813,1242,0.536
"2010249",4466,2667,1513,465,0.161406025824964
"2010250",4467,1752,948,386,0.112107623318386
"2010251",4468,2073,1339,74,0.0323886639676113
"2010252",4469,2364,1467,122,0.0358711566617862
"2010253",4470,2236,1249,106,0.0363636363636364
"2010254",4471,1004,342,737,0.69969040247678
"2010255",4472,2388,1803,183,0.0765092647937836
"2010256",4473,3217,1826,1252,0.39667458432304
"2010257",4474,3078,1454,1305,0.397250361794501
"2010258",4475,3276,2474,137,0.0448166591217746
"2010259",4476,2389,1670,96,0.0373540856031128
"2010260",4477,1180,711,138,0.111273792093704
"2010261",4478,1280,549,930,0.620889748549323
"2010262",4479,4107,2332,1063,0.194871794871795
"2010263",4480,3341,2508,308,0.0781980450488738
"2010264",4481,2402,1287,742,0.261092150170648
"2010265",4482,3571,2618,190,0.0497047244094488
"2010266",4483,2538,1323,1118,0.432724252491694
"2010267",4484,1337,599,711,0.570057581573896
"2010268",4485,2373,1746,115,0.0518608907870653
"2010269",4486,2020,1628,85,0.0430342815463166
"2010270",4487,3768,2261,831,0.216095380029806
"2010271",4488,2478,1674,37,0.0161182001343183
"2010272",4489,2061,1098,308,0.137667304015296
"2010273",4490,2402,1777,63,0.0234920634920635
"2010274",4491,2048,1420,185,0.0865079365079365
"2010275",4492,1758,980,451,0.217036172695449
"2010276",4493,2520,1544,66,0.0236220472440945
"2010277",4494,1774,770,953,0.531518624641834
"2010278",4495,2394,1365,1228,0.518672199170125
"2010279",4496,1389,683,496,0.340764331210191
"2010280",4497,1506,663,748,0.541935483870968
"2010281",4498,2607,1994,99,0.0402951191827469
"2010282",4499,1981,1285,206,0.0754716981132075
"2010283",4500,1493,823,297,0.20584652862363
"2010284",4501,4061,2107,927,0.221035771489589
"2010285",4502,2550,1535,714,0.260807937632884
"2010286",4503,3192,2088,712,0.246895181321411
"2010287",4504,1627,1191,159,0.0942883046237534
"2010288",4505,2252,1416,45,0.013188518231187
"2010289",4506,1502,773,829,0.602322206095791
"2010290",4507,1092,676,98,0.0838709677419355
"2010291",4508,1213,841,146,0.110354223433243
"2010292",4509,1283,715,514,0.323615160349854
"2010293",4510,1309,893,178,0.183063511830635
"2010294",4511,2092,1287,27,0.0146678170836928
"2010295",4512,864,504,19,0.0137614678899083
"2010296",4513,1675,1037,368,0.20234291799787
"2010297",4514,1957,1025,385,0.164859002169197
"2010298",4515,2073,1326,276,0.127035830618893
"2010299",4516,1242,541,556,0.387033398821218
"2010300",4517,2286,1794,180,0.0739030023094688
"2010301",4518,2396,1105,1581,0.691048034934498
"2010302",4519,3185,1585,1411,0.412517780938834
"2010303",4520,3208,2535,105,0.0427661510464058
"2010304",4521,2249,1627,161,0.0704815073272854
"2010305",4522,2582,1543,988,0.293218085106383
"2010306",4523,1828,1343,97,0.0599500416319734
"2010307",4524,2922,2124,171,0.0564182194616977
"2010308",4525,1287,693,544,0.372990353697749
"2010309",4526,3392,2625,116,0.0386212624584718
"2010310",4527,1283,868,161,0.130555555555556
"2010311",4528,3154,1618,474,0.143150684931507
"2010312",4529,3612,2293,406,0.0952874158467115
"2010313",4530,56,23,23,0.304347826086957
"2010314",4531,1782,1272,171,0.134646962233169
"2010315",4532,1691,1233,134,0.0766389658356417
"2010316",4533,1508,1097,89,0.0573770491803279
"2010317",4534,1488,893,173,0.0873671782762692
"2010318",4535,3526,2321,432,0.0967002749770852
"2010319",4536,2071,1257,416,0.154941373534338
"2010320",4537,1410,720,740,0.520865533230294
"2010321",4538,1632,668,1026,0.688206785137318
"2010322",4539,1322,641,160,0.0902896081771721
"2010323",4540,1703,815,511,0.245441795231417
"2010324",4541,2588,1878,306,0.115642118076689
"2010325",4542,2105,986,819,0.347874720357942
"2010326",4543,702,334,448,0.699346405228758
"2010327",4544,1750,970,46,0.0241102181400689
"2010328",4545,1357,615,714,0.514285714285714
"2010329",4546,1358,712,679,0.498407643312102
"2010330",4547,1878,984,669,0.276572668112798
"2010331",4548,373,239,136,0.113636363636364
"2010332",4549,2502,1621,989,0.247600767754319
"2010333",4550,2841,1924,232,0.0717463848720801
"2010334",4551,738,381,98,0.105113636363636
"2010335",4552,1533,672,710,0.415360501567398
"2010336",4553,2507,1863,276,0.0755905511811024
"2010337",4554,954,517,328,0.232848232848233
