"COUNTY","POLL PLACE ID","POLLING PLACE NAME","VOTER COUNT"
"DALLAS","93051","FRONT FOYER, RIGHT SIDE","43"
"DALLAS","93327","FRONT OFFICE, CORNER HALLWAY","35"
"DALLAS","93063","GALLOWAY","131"
"DALLAS","93206","GAME ROOM","369"
"DALLAS","93016","GYM","329"
"DALLAS","93320","GYM","67"
"DALLAS","95973","GYM","34"
"DALLAS","93341","GYM","71"
"DALLAS","96718","GYM","12"
"DALLAS","93083","GYM","40"
"DALLAS","93335","GYM","64"
"DALLAS","93292","GYM","117"
"DALLAS","93195","GYM","69"
"DALLAS","93348","GYM","153"
"DALLAS","93291","GYM","24"
"DALLAS","93119","GYM","15"
"DALLAS","93066","GYM","29"
"DALLAS","93339","GYM","62"
"DALLAS","93274","GYM","108"
"DALLAS","92953","GYM","72"
"DALLAS","93731","GYM","127"
"DALLAS","96719","GYM","25"
"DALLAS","93318","GYM","126"
"DALLAS","93312","GYM","115"
"DALLAS","92963","GYM","229"
"DALLAS","93252","GYM","61"
"DALLAS","93302","GYM","83"
"DALLAS","93310","GYM","109"
"DALLAS","92936","GYM","84"
"DALLAS","93128","GYM","78"
"DALLAS","93205","GYM","136"
"DALLAS","93257","GYM","27"
"DALLAS","93105","GYM","44"
"DALLAS","93306","GYM","107"
"DALLAS","93210","GYM","128"
"DALLAS","93221","GYM","102"
"DALLAS","92927","GYM","92"
"DALLAS","93055","GYM","92"
"DALLAS","93311","GYM","34"
"DALLAS","93286","GYM","103"
"DALLAS","93091","GYM","62"
"DALLAS","93279","GYM","70"
"DALLAS","92925","GYM","124"
"DALLAS","92915","GYM","118"
"DALLAS","93067","GYM","63"
"DALLAS","93080","GYM","108"
"DALLAS","92928","GYM","121"
"DALLAS","93131","GYM","179"
"DALLAS","93269","GYM","78"
"DALLAS","93356","GYM","155"
"DALLAS","93309","GYM","10"
"DALLAS","93271","GYM","107"
"DALLAS","93378","GYM","114"
"DALLAS","93355","GYM","125"
"DALLAS","93365","GYM","44"
"DALLAS","93094","GYM","36"
"DALLAS","93343","GYM","43"
"DALLAS","93267","GYM","24"
"DALLAS","93889","GYM","133"
"DALLAS","92933","GYM","49"
"DALLAS","93245","GYM","219"
"DALLAS","93290","GYM","107"
"DALLAS","95961","GYM","348"
"DALLAS","93100","GYM","90"
"DALLAS","93082","GYM","132"
"DALLAS","93347","GYM","218"
"DALLAS","93198","GYM","89"
"DALLAS","93085","GYM","105"
"DALLAS","93209","GYM","49"
"DALLAS","93134","GYM","467"
"DALLAS","93262","GYM","50"
"DALLAS","93062","GYM","100"
"DALLAS","93190","GYM","150"
"DALLAS","92929","GYM","83"
"DALLAS","93237","GYM","175"
"DALLAS","93337","GYM","72"
"DALLAS","93263","GYM","34"
"DALLAS","93300","GYM","166"
"DALLAS","93159","GYM","125"
"DALLAS","93092","GYM","37"
"DALLAS","93352","GYM B","127"
"DALLAS","93059","GYM LOBBY","134"
"DALLAS","93357","GYM, ENTER DOOR #18","132"
"DALLAS","93036","GYM, ENTER DOOR #3","139"
"DALLAS","93039","GYM, ENTER DOOR #4","90"
"DALLAS","93364","GYM, ENTER DOOR #4","78"
"DALLAS","93040","GYM, ENTER DOOR #8","222"
"DALLAS","93136","GYM/BLCC","159"
"DALLAS","95340","GYMNASIUM B","330"
"DALLAS","95970","H101, 102, 103","119"
"DALLAS","93387","H125","197"
"DALLAS","92970","HALLWAY","54"
"DALLAS","92918","HALLWAY","117"
"DALLAS","93202","HALLWAY/CAFE","140"
"DALLAS","93251","HUNSAKER HALL","25"
"DALLAS","93254","INNOVATION ROOM","362"
"DALLAS","93185","LARGE ROOM","55"
"DALLAS","93019","LARGE ROOM","136"
"DALLAS","93375","LARGE ROOM","299"
"DALLAS","93407","LARGE ROOM","737"
"DALLAS","93246","LARGE ROOM","268"
"DALLAS","93261","LARGE ROOM","103"
"DALLAS","93024","LARGE ROOM","15"
"DALLAS","92926","LECROY BUILDING RM 012 & 019","349"
"DALLAS","93053","LEGACY HALL","98"
"DALLAS","93368","LIBRARY","60"
"DALLAS","93162","LIBRARY","176"
"DALLAS","93238","LIBRARY","63"
"DALLAS","93282","LIBRARY","75"
"DALLAS","93169","LIBRARY","189"
"DALLAS","93046","LIBRARY","41"
"DALLAS","93273","LIBRARY","87"
"DALLAS","93268","LIBRARY","96"
"DALLAS","93853","LIBRARY","79"
"DALLAS","93370","LIBRARY","76"
"DALLAS","93166","LIBRARY","154"
"DALLAS","96669","LIBRARY","73"
"DALLAS","97242","LIBRARY","58"
"DALLAS","93354","LIBRARY","324"
"DALLAS","93160","LIBRARY","53"
"DALLAS","93022","LIBRARY","77"
"DALLAS","93171","LIBRARY","150"
"DALLAS","93043","LIBRARY","61"
"DALLAS","93359","LIBRARY","15"
"DALLAS","92966","LIBRARY","276"
"DALLAS","93088","LIBRARY 202","43"
"DALLAS","93305","LIBRARY, A126","53"
"DALLAS","93034","LIBRARY, ENTER DOOR #2","351"
"DALLAS","97193","LOBBY","208"
"DALLAS","93182","LOBBY","127"
"DALLAS","95337","LOBBY","506"
"DALLAS","93383","LOBBY","285"
"DALLAS","93224","LOBBY","103"
"DALLAS","93385","LOBBY BREEZEWAY","186"
"DALLAS","93233","MAIN BLDG ENTRY HALL","47"
"DALLAS","93778","MAIN ENTRANCE","146"
"DALLAS","95969","MAIN ENTRANCE","82"
"DALLAS","93307","MAIN ENTRANCE","86"
"DALLAS","92887","MAIN ENTRY","108"
"DALLAS","93444","MAIN ENTRY","173"
"DALLAS","93270","MAIN ENTRY/HALL","90"
"DALLAS","93203","MAIN FOYER","52"
"DALLAS","93301","MAIN GYM","67"
"DALLAS","92986","MAIN GYM","65"
"DALLAS","92996","MAIN LOBBY","222"
"DALLAS","93397","MAIN LOBBY","411"
"DALLAS","93200","MAIN LOBBY","35"
"DALLAS","93377","MAIN LOBBY","44"
"DALLAS","93416","MAIN LOBBY","372"
"DALLAS","93009","MAIN LOBBY","29"
"DALLAS","92916","MAIN LOBBY","130"
"DALLAS","92948","MAIN LOBBY","59"
"DALLAS","93278","MAIN LOBBY","65"
"DALLAS","93405","MAIN LOBBY","639"
"DALLAS","93382","MAIN LOBBY","105"
"DALLAS","95958","MAIN LOBBY","281"
"DALLAS","93181","MAIN ROOM","123"
"DALLAS","93431","MEETING ROOM","387"
"DALLAS","93122","MEETING ROOM","115"
"DALLAS","93384","MEETING ROOM","391"
"DALLAS","93408","METTING ROOM","849"
"DALLAS","92965","MILTON GREER,  FELLOWSHIP HALL","164"
"DALLAS","93020","MONTGOMERY ARTS THEATER FOYER","207"
"DALLAS","93393","MTG RM 1-3","842"
"DALLAS","93367","MULTI PURPOSE ROOM 141","26"
"DALLAS","93225","MULTI-PURPOSE BLDG","66"
"DALLAS","93008","MULTI-PURPOSE RM","103"
"DALLAS","93004","MULTI-PURPOSE ROOM","103"
"DALLAS","95338","MULTI-PURPOSE ROOM 104","324"
"DALLAS","93297","MUSIC RM","121"
"DALLAS","93281","MUSIC RM, D113","52"
"DALLAS","93143","MUSIC ROOM","83"
"DALLAS","93031","NEW GYM","102"
"DALLAS","93304","PARENT/COMMUNITY ROOM","96"
"DALLAS","92951","PARISH HALL","62"
"DALLAS","93420","PARKS ROOM","719"
"DALLAS","92962","PARLOR","150"
"DALLAS","93243","PARLOR","112"
"DALLAS","93417","PARLOR","573"
"DALLAS","93711","PERFORMANCE HALL FOYER","76"
"DALLAS","93394","PG 108/109","481"
"DALLAS","93236","PORTABLE 1","101"
"DALLAS","93041","PORTABLE 119","11"
"DALLAS","93057","PORTABLE 12","51"
"DALLAS","93165","PORTABLE 40","82"
"DALLAS","93362","PRACTICE GYM","43"
"DALLAS","96724","PRAYER & PRACTICE CENTER","146"
"DALLAS","93427","PROGRAM ROOM","698"
"DALLAS","93308","PROGRAM ROOM","165"
"DALLAS","93287","PROJECT ROOM","71"
"DALLAS","93223","QUILLIN HALL","197"
"DALLAS","97137","RESERVATION ROOM","38"
"DALLAS","93379","RM 102","91"
"DALLAS","93156","RM 107","87"
"DALLAS","92869","RM 114","50"
"DALLAS","93389","RM M105","131"
"DALLAS","93090","ROOM #100","54"
"DALLAS","93376","ROOM #1530","69"
"DALLAS","93402","ROOM A","316"
"DALLAS","93415","ROOM F105","176"
"DALLAS","92969","SANCTUARY","187"
"DALLAS","93299","SANCTUARY","23"
"DALLAS","92977","SANCTUARY","49"
"DALLAS","92955","SANCTUARY ENTRANCE","34"
"DALLAS","93351","SENIOR SECTION","125"
"DALLAS","93239","SITUATION RM","101"
"DALLAS","93296","SM GYM","28"
"DALLAS","93331","SMALL GYM","44"
"DALLAS","93314","SMALL GYM","67"
"DALLAS","93330","SMALL GYM","50"
"DALLAS","93317","SMALL GYM","47"
"DALLAS","93272","SMALL GYM","31"
"DALLAS","93184","SMALL GYM","256"
"DALLAS","93329","SMALL GYM","135"
"DALLAS","93332","SMALL GYM","39"
"DALLAS","93338","SMALL GYM","21"
"DALLAS","93322","SMALL GYM","45"
"DALLAS","93360","SMALL GYM","17"
"DALLAS","93226","SMALL ROOM","188"
"DALLAS","93133","SMALL ROOM A","144"
"DALLAS","97254","SOUTH GYM-MAIN LIBRARY","141"
"DALLAS","93326","SPECTATOR GYM FOYER","23"
"DALLAS","93334","SPECTATOR GYM FOYER","59"
"DALLAS","92941","SPIGNER WING","38"
"DALLAS","93295","STAFF DEVELOPMENT SIDE","41"
"DALLAS","93404","STE 200","216"
"DALLAS","93077","TEACHER LOUNGE, RM #201","76"
"DALLAS","93029","TEXAS ROOM","785"
"DALLAS","96201","TRAINING LABS","19"
"DALLAS","96723","TRAINING ROOM, ENTER DOOR #1","186"
"DALLAS","93180","VISITOR CENTER-ATRIUM","216"
"DALLAS","93138","WATSON HALL","92"
"DALLAS","92924","YOUTH ROOM","251"
"DALLAS","93392","YOUTH ROOM 104","1554"
"DAWSON","24406","FORREST PARK","48"
"DEAF SMITH","95045","CAVINESS SPORTSPLEX","5"
"DEAF SMITH","28126","DEAF SMITH COUNTY COURTHOUSE","58"
"DEAF SMITH","96653","DEAF SMITH COUNTY EXTENSION OFFICE","9"
"DEAF SMITH","96650","HEREFORD CIVIC CENTER","18"
"DELTA","23984","DELTA COUNTY CIVIC CENTER","10"
"DELTA","27128","EAST DELTA COMMUNITY CENTER","2"
"DELTA","7055","ENLOE COMMUNITY CENTER","3"
"DELTA","7052","FIRST BAPTIST CHURCH","7"
"DELTA","27141","KLONDIKE COMMUNITY CENTER","9"
"DELTA","22118","NEW LIFE BAPTIST CHURCH","7"
"DENTON","91526","ANNEX BUILDING","223"
"DENTON","96290","ART GALLERY","255"
"DENTON","94579","ASSEMBLY HALL","345"
"DENTON","94502","ASSEMBLY ROOM A & B","99"
"DENTON","94538","AUDITORIUM FOYER","229"
"DENTON","94588","AUXILIARY GYMNASIUM","116"
"DENTON","95556","AUXILIARY GYMNASIUM","248"
"DENTON","95537","AUXILIARY GYMNASIUM","221"
"DENTON","94501","AUXILIARY GYMNASIUM","155"
"DENTON","91401","BALLROOMS C","112"
"DENTON","91395","BANQUET HALL","210"
"DENTON","94432","BANQUET ROOM","207"
"DENTON","91397","BILL WILKINSON COMMUNITY ROOM","45"
"DENTON","91409","BOARD ROOM","82"
"DENTON","95546","BOARD ROOM","227"
"DENTON","91399","CHILL ZONE","137"
"DENTON","91408","CITY COUNCIL CHAMBERS","190"
"DENTON","94542","COMMUNITY CENTER","181"
"DENTON","94513","COMMUNITY ROOM","181"
"DENTON","91412","COMMUNITY ROOM","219"
"DENTON","91410","COMMUNITY ROOM","244"
"DENTON","91524","COMMUNITY ROOM","160"
"DENTON","91514","COMMUNITY ROOM","129"
"DENTON","91534","COMMUNITY ROOM","112"
"DENTON","94517","COMMUNITY ROOM CENTER","125"
"DENTON","94577","COUNCIL CHAMBERS","112"
"DENTON","91516","COUNCIL CHAMBERS","49"
"DENTON","91396","COUNCIL WORK SESSION ROOM","200"
"DENTON","91423","CURRICULUM DESIGN CENTER ROOM","141"
"DENTON","95569","DOGWOOD 3","363"
"DENTON","94570","FELLOWSHIP HALL","190"
"DENTON","91407","FELLOWSHIP HALL","206"
"DENTON","94514","FELLOWSHIP HALL","194"
"DENTON","91519","FRONT SNACK AREA","286"
"DENTON","95559","GYMNASIUM","240"
"DENTON","94509","GYMNASIUM","209"
"DENTON","91418","GYMNASIUM","218"
"DENTON","96846","GYMNASIUM","247"
"DENTON","96847","GYMNASIUM","164"
"DENTON","94515","GYMNASIUM","186"
"DENTON","94571","GYMNASIUM","294"
"DENTON","94575","GYMNASIUM","135"
"DENTON","91391","GYMNASIUM 3","288"
"DENTON","94573","JODY SMITH HALL","197"
"DENTON","91528","LARGE ROOM","361"
"DENTON","94430","LIBRARY COMMUNITY ROOM","56"
"DENTON","91518","MEDINA ROOM","103"
"DENTON","91419","MEETING ROOM","330"
"DENTON","94516","MEETING ROOM","45"
"DENTON","91393","MEETING ROOM 1 & 2","415"
"DENTON","91417","MEETING ROOM A &  B","256"
"DENTON","91420","MULTIPURPOSE ROOM B","187"
"DENTON","91406","POLICE TRAINING ROOM","222"
"DENTON","91522","PROGRAM ROOM","279"
"DENTON","94510","ROOM 201","144"
"DENTON","91398","ROOM B","168"
"DENTON","91536","ROTUNDA","198"
"DENTON","94572","SANCTUARY / WORSHIP CENTER","252"
"DENTON","94576","SMALL GYMNASIUM","341"
"DENTON","91388","TOWN COUNCIL ROOM","169"
"DENTON","91402","TRAINING ROOM","247"
"DENTON","94518","TRAINING ROOM","154"
"DEWITT","89213","CATHOLIC CHURCH HALL","25"
"DEWITT","89215","CUERO CITY PARK","25"
"DEWITT","94673","CUERO COMMUNITY HOSPITAL- EDUCATION CLASSROOM","22"
"DEWITT","89217","FELLOWSHIP HALL","9"
"DEWITT","89176","FELLOWSHIP HALL","3"
"DEWITT","94669","HARRY O GIBSON CENTER","19"
"DEWITT","94666","ST PAUL LUTHERAN CHURCH- FELLOWSHIP HALL","25"
"DICKENS","7169","COMMUNITY CENTER","12"
"DICKENS","89475","DICKENS COUNTY MUSEUM","1"
"DICKENS","32814","FIRST BAPTIST CHURCH","1"
"DICKENS","7168","PATTON SPRINGS SCHOOL","1"
"DICKENS","7172","S.P.E.C. WILLIE ROOM","1"
"DIMMIT","94880","CITY HALL ASHERTON","299"
"DIMMIT","96706","COURTHOUSE (ANNEX)","258"
"DIMMIT","7179","DIMMIT COUNTY COURTHOUSE SOUTH","110"
"DIMMIT","96709","FIRE STATION","168"
"DIMMIT","90615","HWY 85 E & COMMERCE ST","121"
"DIMMIT","96707","SCHOOL BOARD MEETING ROOM","328"
"DIMMIT","94634","ST HENRY PARISH HALL","29"
"DONLEY","24136","CLERKS HALL WAY","9"
"DUVAL","94621","BENAVIDES CIVIC CENTER","250"
"DUVAL","94622","CONCEPCION CIVIC CENTER","128"
"DUVAL","97047","DUVAL PUBLIC LIBRARY","156"
"DUVAL","94627","FREER CIVIC CENTER","267"
"DUVAL","95800","FREER POLLING LOCATION","15"
"DUVAL","95797","LA ROSITA COUNTY BLDG.","47"
"DUVAL","95799","RAMIREZ COMMON SCHOOL","42"
"DUVAL","95798","REALITOS CIVIC CENTER","27"
"DUVAL","94620","SAN DIEGO CIVIC CENTER","218"
"ECTOR","91192","BALLROOM","27"
"ECTOR","96557","BUILDING","88"
"ECTOR","97075","CAFETERIA","42"
"ECTOR","91225","DINING ROOM","8"
"ECTOR","91187","FELLOWSHIP HALL","26"
"ECTOR","91170","FELLOWSHIP HALL","20"
"ECTOR","97074","FOYER","24"
"ECTOR","91193","FOYER","20"
"ECTOR","91196","FOYER","16"
"ECTOR","91185","GYMNASIUM","41"
"ECTOR","91209","GYMNASIUM","16"
"ECTOR","94594","MAIN","33"
"ECTOR","91188","MAIN","2"
"ECTOR","91186","MAIN","6"
"ECTOR","94595","MAIN","26"
"ECTOR","91207","MAIN","12"
"ECTOR","91226","MAIN","32"
"ECTOR","94593","MAIN","99"
"ECTOR","91205","MAIN","160"
"ECTOR","94592","MAIN","68"
"ECTOR","91224","MAIN","66"
"ECTOR","91198","MULTI-PURPOSE ROOM","31"
"ECTOR","91221","NON-SMOKING ROOM","11"
"ECTOR","91179","ROOM 1135","24"
"ECTOR","91200","SANCTUARY","14"
"ECTOR","91180","SOUTH ENTRANCE","8"
"EDWARDS","23955","ADMINISTRATIVE BUILDING","2"
"EDWARDS","7236","ANNEX","6"
"EDWARDS","93989","DISTANT LEARNING ROOM","3"
"EDWARDS","94655","FAMILY CENTER","1"
"EDWARDS","7234","PARK BUILDING","2"
"EL PASO","93520","100 HALLWAY","17"
"EL PASO","93868","3RD FLOOR, BACK LOBBY","221"
"EL PASO","93574","500 HALL","111"
"EL PASO","95997","A-134","22"
"EL PASO","93625","AEROBIC DANCE STUDIO","175"
"EL PASO","93531","ALASKA ROOM","174"
"EL PASO","93650","ANNEX","65"
"EL PASO","97092","ANNEX","127"
"EL PASO","92856","APPARATUS BAY","181"
"EL PASO","92817","APPARATUS BAY","206"
"EL PASO","92896","APPARATUS BAY","130"
"EL PASO","92874","APPARATUS BAY","151"
"EL PASO","92893","APPARATUS BAY","54"
"EL PASO","92909","APPARATUS BAY","154"
"EL PASO","92906","APPARATUS BAY","120"
"EL PASO","93522","APPARATUS BAY","236"
"EL PASO","92838","APPARATUS BAY","143"
"EL PASO","93598","ARD ROOM","137"
"EL PASO","94697","ASB ROOM 131","210"
"EL PASO","92870","AUDITORIUM","356"
"EL PASO","93871","AUDITORIUM","359"
"EL PASO","93593","AUDITORIUM FOYER","208"
"EL PASO","93503","AUXILIARY GYM","61"
"EL PASO","93870","CAMP ROOM","177"
"EL PASO","93880","CLASSROOM A","333"
"EL PASO","93557","CLINT ROOM","135"
"EL PASO","92871","CLUB HOUSE","207"
"EL PASO","93653","COMMUNITY CENTER","173"
"EL PASO","93874","COMMUNITY ROOM","311"
"EL PASO","92903","COMMUNITY ROOM","111"
"EL PASO","93526","COMMUNITY ROOM","205"
"EL PASO","92806","COMMUNITY ROOM","113"
"EL PASO","92852","COMMUNITY ROOM","98"
"EL PASO","92857","COMMUNITY ROOM","272"
"EL PASO","94695","COMPUTER ROOM","15"
"EL PASO","93879","CONFERENCE ROOM","120"
"EL PASO","92805","COUNCIL ROOM","53"
"EL PASO","93569","COUNSELING SUITE 503","95"
"EL PASO","92862","COUNSELOR'S ROOM","138"
"EL PASO","92878","CUSTODIAL LOUNGE","50"
"EL PASO","95995","DEAN LOBBY","30"
"EL PASO","93605","ENTRANCE FOYER","110"
"EL PASO","93601","ENTRANCE HALLWAY","54"
"EL PASO","92808","ENTRY FOYER","92"
"EL PASO","92807","ENTRY FOYER","67"
"EL PASO","92889","EVENTS CENTER","65"
"EL PASO","92879","FINE ARTS LOBBY","54"
"EL PASO","92897","FOYER","111"
"EL PASO","93576","FOYER","191"
"EL PASO","92866","FOYER","157"
"EL PASO","92899","FOYER","64"
"EL PASO","93670","FRONT CONFERENCE AREA","121"
"EL PASO","92890","FRONT FOYER","115"
"EL PASO","93564","FRONT HALL","49"
"EL PASO","93623","FRONT OFFICE","175"
"EL PASO","92882","GYM","66"
"EL PASO","93534","GYM","203"
"EL PASO","93603","GYM","1"
"EL PASO","93539","GYM","141"
"EL PASO","93563","GYM","136"
"EL PASO","93551","GYM","98"
"EL PASO","92851","GYM","104"
"EL PASO","93633","GYMNASIUM","126"
"EL PASO","93537","GYMNASIUM","133"
"EL PASO","93597","GYMNASIUM","104"
"EL PASO","93572","LIBRARY","72"
"EL PASO","93671","LIBRARY","35"
"EL PASO","93673","LIBRARY","51"
"EL PASO","93621","LIBRARY","53"
"EL PASO","93596","LIBRARY","133"
"EL PASO","93561","LIBRARY","121"
"EL PASO","93618","LIBRARY","143"
"EL PASO","93667","LIBRARY","100"
"EL PASO","93570","LIBRARY","109"
"EL PASO","93552","LIBRARY","104"
"EL PASO","93594","LIBRARY","123"
"EL PASO","92884","LIBRARY","98"
"EL PASO","93651","LOBBY","62"
"EL PASO","93607","LOBBY","45"
"EL PASO","92877","LOBBY","80"
"EL PASO","93877","LOBBY","364"
"EL PASO","93566","LOBBY","123"
"EL PASO","92907","LOBBY","217"
"EL PASO","93658","LOBBY","83"
"EL PASO","93660","LOBBY","87"
"EL PASO","92848","LOWER LEVEL, EAST CORRIDOR","65"
"EL PASO","92905","MAIN GYM FOYER","118"
"EL PASO","92898","MAIN GYM LOBBY","86"
"EL PASO","92902","MAIN HALL","278"
"EL PASO","94690","MAIN HALL","205"
"EL PASO","93663","MAIN HALLWAY","77"
"EL PASO","95994","MALL AREA IN FRONT OF UNION","46"
"EL PASO","93668","MEETING ROOM","123"
"EL PASO","92820","MEETING ROOM","111"
"EL PASO","93876","MEETING ROOM","278"
"EL PASO","92844","MEETING ROOM","134"
"EL PASO","93536","MISSION ROOM","123"
"EL PASO","92864","MULTI-PURPOSE BUILDING","110"
"EL PASO","93615","MULTI-PURPOSE ROOM","98"
"EL PASO","93511","MULTI-PURPOSE ROOM","85"
"EL PASO","92913","MULTI-PURPOSE ROOM","62"
"EL PASO","93629","MULTI-PURPOSE ROOM","55"
"EL PASO","92865","MULTI-PURPOSE ROOM","298"
"EL PASO","92901","MULTIPURPOSE ROOM","59"
"EL PASO","92881","MULTIPURPOSE ROOM","131"
"EL PASO","93524","MULTIPURPOSE ROOM","76"
"EL PASO","92892","MULTIPURPOSE ROOM","71"
"EL PASO","92840","MULTIPURPOSE ROOM","136"
"EL PASO","92880","MULTIPURPOSE ROOM","182"
"EL PASO","92888","MULTIPURPOSE ROOM","74"
"EL PASO","96620","MULTIPURPOSE ROOM","145"
"EL PASO","93665","NURSE'S HALLWAY","89"
"EL PASO","93554","OLD GYMNASIUM","92"
"EL PASO","93590","OUTSIDE GYM","76"
"EL PASO","93577","PARENT CENTER","60"
"EL PASO","94702","PENSKE ROOM","29"
"EL PASO","93661","PORTABLE 613","113"
"EL PASO","93545","PORTABLE 7","90"
"EL PASO","93645","PROJECT LAB","147"
"EL PASO","93547","RESPONSIBILITY ROOM","155"
"EL PASO","92900","ROOM 105","39"
"EL PASO","93567","ROOM NEXT TO LIBRARY","96"
"EL PASO","93514","SECOND FLOOR, ROOM #211","64"
"EL PASO","92863","SFLC FOYER","193"
"EL PASO","93556","SMALL GYM","83"
"EL PASO","92876","STUDENT LOUNGE","73"
"EL PASO","93869","SUITE 230","294"
"EL PASO","93558","TEACHER'S LOUNGE","103"
"EL PASO","92872","THE LITTLE TEMPLE","112"
"EL PASO","93614","THEATER LOBBY","70"
"EL PASO","97094","THEATER LOBBY","66"
"EL PASO","95608","VIP ROOM","68"
"ELLIS","94234","ANNEX","4"
"ELLIS","91472","AUBREY TRUSSELL ROOM","104"
"ELLIS","94239","AUDITORIUM","37"
"ELLIS","27088","BLUEBONNET ROOM","403"
"ELLIS","94248","CAFE COMMONS","80"
"ELLIS","91474","CHURCH ANNEX","11"
"ELLIS","32824","CONFERENCE ROOM","151"
"ELLIS","96522","COUNCIL CHAMBER","82"
"ELLIS","91468","DAVIS HALL","151"
"ELLIS","94244","DINING HALL","269"
"ELLIS","7393","EVELYN PITTS ROOM","256"
"ELLIS","91467","FAMILY ACTIVITY CENTER","82"
"ELLIS","96517","FELLOWSHIP HALL","40"
"ELLIS","91470","FELLOWSHIP HALL","13"
"ELLIS","94238","FELLOWSHIP HALL","20"
"ELLIS","94243","FELLOWSHIP HALL","35"
"ELLIS","91487","FELLOWSHIP HALL","55"
"ELLIS","94235","FELLOWSHIP HALL","8"
"ELLIS","91476","FELLOWSHIP HALL","30"
"ELLIS","91480","FELLOWSHIP HALL (IN REAR)","111"
"ELLIS","94237","FELLOWSHIP HALL FOYER","7"
"ELLIS","94246","FIDELIS HALL","150"
"ELLIS","91475","FLEX ROOM BUILDING B","105"
"ELLIS","91471","GYM","157"
"ELLIS","25272","HOUSE OF MANNA RM","230"
"ELLIS","91469","LEARNING CENTER","47"
"ELLIS","94241","MAIN ROOM","20"
"ELLIS","94249","MTG ROOM C","46"
"ELLIS","7414","PORTABLE BLDG","54"
"ELLIS","94247","SANCTUARY","10"
"ELLIS","94240","SANCTUARY","41"
"ELLIS","91477","SANCTUARY","42"
"ELLIS","91488","SANCTUARY","72"
"ERATH","7421","ENTERPRISE ROOM","12"
"ERATH","7427","ENTRANCE AREA OF NEW GYMNASIUM","2"
"ERATH","20429","INSIDE BANK","24"
"ERATH","7428","MAIN ROOM","8"
"ERATH","7429","MAIN ROOM","9"
"ERATH","7435","MEETING AREA","10"
"ERATH","18759","MEETING ROOM","8"
"ERATH","12360","OUTSIDE COUNTY CLERK'S OFFICE","102"
"ERATH","95239","PATRICK STREET CHURCH OF CHRIST","37"
"ERATH","7433","ROOM ASSIGNED EACH ELECTION","10"
"FALLS","7442","BTW ALUMNI BUILDING","33"
"FALLS","7447","CHILTON V.F.D","12"
"FALLS","7439","CHURCH OF CHRIST ANNEX","26"
"FALLS","97138","COUNTRY WORSHIP COWBOY CHURCH","3"
"FALLS","7446","D. BROWN LIBRARY","25"
"FALLS","7441","DAVIS CHAPEL UNITED METHODIST CHURCH","23"
"FALLS","24902","GOLINDA CITY HALL","26"
"FALLS","7448","LOTT FIRE STATION","19"
"FALLS","7437","METHODIST CHURCH FELLOWSHIP HALL","16"
"FALLS","7438","OTTO COMMUNITY HALL","5"
"FALLS","7440","REAGAN HOMECOMING BLDG","11"
"FALLS","7445","WESTPHALIA COMM. CENTER","2"
"FANNIN","91599","BAILEY CITY HALL","5"
"FANNIN","97169","BONHAM BOIS D'ARC COWBOY CHURCH SANCTUARY","3"
"FANNIN","89618","BONHAM FIRST PRESBYTERIAN CHURCH","24"
"FANNIN","30787","DODD CITY CITY HALL","5"
"FANNIN","32917","ECTOR CHURCH OF CHRIST","8"
"FANNIN","33414","HONEY GROVE CIVIC CENTER","36"
"FANNIN","7454","IVANHOE FIRST BAPTIST CHURCH","6"
"FANNIN","7452","LADONIA CITY HALL","19"
"FANNIN","33412","LEONARD CITY HALL","9"
"FANNIN","97249","LEONARD FIRST BAPTIST CHURCH","1"
"FANNIN","30848","RANDOLPH FIRST BAPTIST CHURCH","4"
"FANNIN","30849","RAVENNA COMMUNITY CENTER","9"
"FANNIN","30826","SAVOY FIRST BAPTIST CHURCH","10"
"FANNIN","89555","TELEPHONE BAPTIST CHURCH","4"
"FANNIN","89624","TRENTON FIRST BAPTIST CHURCH","27"
"FANNIN","7450","WEST BONHAM (AMORY) CIVIC CENTER","23"
"FANNIN","94331","WINDOM BAPTIST CHURCH","4"
"FAYETTE","7490","AMMANNSVILLE KJT HALL 1","7"
"FAYETTE","7469","CHURCH OF CHRIST  1","13"
"FAYETTE","7485","CISTERN PARISH HALL-1","8"
"FAYETTE","7470","CITY HALL  1","33"
"FAYETTE","7493","COUNTY BUILDING 1","48"
"FAYETTE","7471","EDUCATIONAL BUILDING 1","29"
"FAYETTE","7474","FAYETTEVILLE COMMUNITY CENTER 1","31"
"FAYETTE","7486","FLATONIA CIVIC CENTER-1","33"
"FAYETTE","7491","HOLMAN PARISH HALL 1","14"
"FAYETTE","7480","HOLY CROSS LUTHERAN CHURCH-FELLOWSHIP HALL-1","11"
"FAYETTE","7477","ROUND TOP COURTHOUSE 1","22"
"FAYETTE","7482","ST PETER AND PAUL CHURCH-1","8"
"FISHER","18862","DISTRICT COURTROOM","14"
"FISHER","90798","FBC FELLOWSHIP HALL","4"
"FISHER","97203","GYMNASIUM","12"
"FISHER","7499","ROTAN COMMUNITY CENTER","6"
"FLOYD","89134","COURTHOUSE ANNEX","11"
"FLOYD","89135","METHODIST CHURCH","4"
"FOARD","11978","BASEMENT","3"
"FOARD","23957","EXTENSION OFFICE","5"
"FORT BEND","90954","1ST ROOM TO THE RIGHT","92"
"FORT BEND","90905","ATRIUM","218"
